Date,GT_SearchIndex
"Jun 29, 2012",17
"Jun 30, 2012",13
"Jul 1, 2012",28
"Jul 2, 2012",32
"Jul 3, 2012",27
"Jul 4, 2012",13
"Jul 5, 2012",93
"Jul 6, 2012",100
"Jul 7, 2012",80
"Jul 8, 2012",53
"Jul 9, 2012",52
"Jul 10, 2012",36
"Jul 11, 2012",32
"Jul 12, 2012",21
"Jul 13, 2012",33
"Jul 14, 2012",13
"Jul 15, 2012",47
"Jul 16, 2012",42
"Jul 17, 2012",47
"Jul 18, 2012",37
"Jul 19, 2012",27
"Jul 20, 2012",16
"Jul 21, 2012",67
"Jul 22, 2012",27
"Jul 23, 2012",31
"Jul 24, 2012",52
"Jul 25, 2012",26
"Jul 26, 2012",21
"Jul 27, 2012",49
"Jul 28, 2012",26
"Jul 29, 2012",40
"Jul 30, 2012",21
"Jul 31, 2012",10
"Aug 1, 2012",11
"Aug 2, 2012",16
"Aug 3, 2012",27
"Aug 4, 2012",26
"Aug 5, 2012",13
"Aug 6, 2012",31
"Aug 7, 2012",31
"Aug 8, 2012",16
"Aug 9, 2012",52
"Aug 10, 2012",48
"Aug 11, 2012",19
"Aug 12, 2012",39
"Aug 13, 2012",36
"Aug 14, 2012",0
"Aug 15, 2012",21
"Aug 16, 2012",21
"Aug 17, 2012",11
"Aug 18, 2012",13
"Aug 19, 2012",20
"Aug 20, 2012",26
"Aug 21, 2012",21
"Aug 22, 2012",42
"Aug 23, 2012",21
"Aug 24, 2012",43
"Aug 25, 2012",19
"Aug 26, 2012",32
"Aug 27, 2012",20
"Aug 28, 2012",35
"Aug 29, 2012",20
"Aug 30, 2012",52
"Aug 31, 2012",43
"Sep 1, 2012",32
"Sep 2, 2012",26
"Sep 3, 2012",12
"Sep 4, 2012",40
"Sep 5, 2012",30
"Sep 6, 2012",46
"Sep 7, 2012",42
"Sep 8, 2012",18
"Sep 9, 2012",24
"Sep 10, 2012",20
"Sep 11, 2012",25
"Sep 12, 2012",34
"Sep 13, 2012",25
"Sep 14, 2012",26
"Sep 15, 2012",19
"Sep 16, 2012",37
"Sep 17, 2012",49
"Sep 18, 2012",24
"Sep 19, 2012",40
"Sep 20, 2012",35
"Sep 21, 2012",31
"Sep 22, 2012",19
"Sep 23, 2012",49
"Sep 24, 2012",35
"Sep 25, 2012",40
"Sep 26, 2012",20
"Sep 27, 2012",75
