Date,GT_SearchIndex
"Nov 6 – 12, 2011",98
"Nov 13 – 19, 2011",77
"Nov 20 – 26, 2011",14
"Nov 27 – Dec 3, 2011",100
"Dec 4 – 10, 2011",38
"Dec 11 – 17, 2011",58
"Dec 18 – 24, 2011",54
"Dec 25 – 31, 2011",63
"Jan 1 – 7, 2012",71
"Jan 8 – 14, 2012",24
"Jan 15 – 21, 2012",36
"Jan 22 – 28, 2012",23
"Jan 29 – Feb 4, 2012",47
"Feb 5 – 11, 2012",47
"Feb 12 – 18, 2012",88
"Feb 19 – 25, 2012",46
"Feb 26 – Mar 3, 2012",49
"Mar 4 – 10, 2012",37
"Mar 11 – 17, 2012",18
"Mar 18 – 24, 2012",36
"Mar 25 – 31, 2012",24
"Apr 1 – 7, 2012",24
"Apr 8 – 14, 2012",43
"Apr 15 – 21, 2012",30
"Apr 22 – 28, 2012",41
"Apr 29 – May 5, 2012",41
"May 6 – 12, 2012",41
"May 13 – 19, 2012",24
"May 20 – 26, 2012",24
"May 27 – Jun 2, 2012",37
"Jun 3 – 9, 2012",18
"Jun 10 – 16, 2012",30
"Jun 17 – 23, 2012",36
"Jun 24 – 30, 2012",30
"Jul 1 – 7, 2012",32
"Jul 8 – 14, 2012",18
"Jul 15 – 21, 2012",41
"Jul 22 – 28, 2012",24
"Jul 29 – Aug 4, 2012",30
"Aug 5 – 11, 2012",29
"Aug 12 – 18, 2012",30
"Aug 19 – 25, 2012",35
"Aug 26 – Sep 1, 2012",23
"Sep 2 – 8, 2012",29
"Sep 9 – 15, 2012",22
"Sep 16 – 22, 2012",34
"Sep 23 – 29, 2012",33
"Sep 30 – Oct 6, 2012",11
"Oct 7 – 13, 2012",38
"Oct 14 – 20, 2012",22
"Oct 21 – 27, 2012",43
"Oct 28 – Nov 3, 2012",38
"Nov 4 – 10, 2012",21
"Nov 11 – 17, 2012",43
"Nov 18 – 24, 2012",0
"Nov 25 – Dec 1, 2012",36
"Dec 2 – 8, 2012",21
"Dec 9 – 15, 2012",31
"Dec 16 – 22, 2012",31
