Date,GT_SearchIndex
"Apr 24, 2015",0
"Apr 25, 2015",0
"Apr 26, 2015",17
"Apr 27, 2015",13
"Apr 28, 2015",13
"Apr 29, 2015",0
"Apr 30, 2015",0
"May 1, 2015",14
"May 2, 2015",36
"May 3, 2015",18
"May 4, 2015",27
"May 5, 2015",40
"May 6, 2015",40
"May 7, 2015",41
"May 8, 2015",29
"May 9, 2015",100
"May 10, 2015",55
"May 11, 2015",14
"May 12, 2015",34
"May 13, 2015",34
"May 14, 2015",28
"May 15, 2015",22
"May 16, 2015",63
"May 17, 2015",18
"May 18, 2015",14
"May 19, 2015",21
"May 20, 2015",35
"May 21, 2015",0
"May 22, 2015",15
"May 23, 2015",19
"May 24, 2015",20
"May 25, 2015",18
"May 26, 2015",14
"May 27, 2015",14
"May 28, 2015",21
"May 29, 2015",29
"May 30, 2015",0
"May 31, 2015",27
"Jun 1, 2015",14
"Jun 2, 2015",28
"Jun 3, 2015",14
"Jun 4, 2015",0
"Jun 5, 2015",0
"Jun 6, 2015",37
"Jun 7, 2015",19
"Jun 8, 2015",21
"Jun 9, 2015",14
"Jun 10, 2015",43
"Jun 11, 2015",15
"Jun 12, 2015",15
"Jun 13, 2015",38
"Jun 14, 2015",0
"Jun 15, 2015",14
"Jun 16, 2015",21
"Jun 17, 2015",14
"Jun 18, 2015",15
"Jun 19, 2015",0
"Jun 20, 2015",18
"Jun 21, 2015",38
"Jun 22, 2015",29
"Jun 23, 2015",14
"Jun 24, 2015",0
"Jun 25, 2015",14
"Jun 26, 2015",15
"Jun 27, 2015",0
"Jun 28, 2015",0
"Jun 29, 2015",14
"Jun 30, 2015",14
"Jul 1, 2015",0
"Jul 2, 2015",0
"Jul 3, 2015",0
"Jul 4, 2015",20
"Jul 5, 2015",0
"Jul 6, 2015",0
"Jul 7, 2015",0
"Jul 8, 2015",0
"Jul 9, 2015",0
"Jul 10, 2015",0
"Jul 11, 2015",0
"Jul 12, 2015",0
"Jul 13, 2015",0
"Jul 14, 2015",0
"Jul 15, 2015",14
"Jul 16, 2015",15
"Jul 17, 2015",15
"Jul 18, 2015",0
"Jul 19, 2015",0
"Jul 20, 2015",0
"Jul 21, 2015",0
"Jul 22, 2015",0
"Jul 23, 2015",0
"Jul 24, 2015",0
"Jul 25, 2015",0
"Jul 26, 2015",18
"Jul 27, 2015",0
"Jul 28, 2015",14
"Jul 29, 2015",0
"Jul 30, 2015",0
"Jul 31, 2015",30
"Aug 1, 2015",0
"Aug 2, 2015",18
"Aug 3, 2015",14
"Aug 4, 2015",0
"Aug 5, 2015",14
"Aug 6, 2015",14
"Aug 7, 2015",15
"Aug 8, 2015",0
"Aug 9, 2015",0
"Aug 10, 2015",0
"Aug 11, 2015",0
