Date,GT_SearchIndex
"Mar 16 – 22, 2014",8
"Mar 23 – 29, 2014",24
"Mar 30 – Apr 5, 2014",13
"Apr 6 – 12, 2014",11
"Apr 13 – 19, 2014",31
"Apr 20 – 26, 2014",100
"Apr 27 – May 3, 2014",80
"May 4 – 10, 2014",57
"May 11 – 17, 2014",38
"May 18 – 24, 2014",20
"May 25 – 31, 2014",29
"Jun 1 – 7, 2014",39
"Jun 8 – 14, 2014",24
"Jun 15 – 21, 2014",10
"Jun 22 – 28, 2014",14
"Jun 29 – Jul 5, 2014",16
"Jul 6 – 12, 2014",18
"Jul 13 – 19, 2014",9
"Jul 20 – 26, 2014",12
"Jul 27 – Aug 2, 2014",9
"Aug 3 – 9, 2014",8
"Aug 10 – 16, 2014",6
"Aug 17 – 23, 2014",10
"Aug 24 – 30, 2014",2
"Aug 31 – Sep 6, 2014",9
"Sep 7 – 13, 2014",9
"Sep 14 – 20, 2014",11
"Sep 21 – 27, 2014",10
"Sep 28 – Oct 4, 2014",7
"Oct 5 – 11, 2014",5
"Oct 12 – 18, 2014",10
"Oct 19 – 25, 2014",6
"Oct 26 – Nov 1, 2014",5
"Nov 2 – 8, 2014",6
"Nov 9 – 15, 2014",8
"Nov 16 – 22, 2014",2
"Nov 23 – 29, 2014",4
"Nov 30 – Dec 6, 2014",12
"Dec 7 – 13, 2014",6
"Dec 14 – 20, 2014",3
"Dec 21 – 27, 2014",6
"Dec 28, 2014 – Jan 3, 2015",8
"Jan 4 – 10, 2015",11
"Jan 11 – 17, 2015",7
"Jan 18 – 24, 2015",8
"Jan 25 – 31, 2015",5
"Feb 1 – 7, 2015",4
"Feb 8 – 14, 2015",3
"Feb 15 – 21, 2015",5
"Feb 22 – 28, 2015",1
"Mar 1 – 7, 2015",4
"Mar 8 – 14, 2015",5
"Mar 15 – 21, 2015",1
"Mar 22 – 28, 2015",3
"Mar 29 – Apr 4, 2015",3
"Apr 5 – 11, 2015",5
"Apr 12 – 18, 2015",4
"Apr 19 – 25, 2015",6
"Apr 26 – May 2, 2015",5
"May 3 – 9, 2015",4
"May 10 – 16, 2015",6
"May 17 – 23, 2015",3
"May 24 – 30, 2015",4
"May 31 – Jun 6, 2015",2
"Jun 7 – 13, 2015",4
"Jun 14 – 20, 2015",2
"Jun 21 – 27, 2015",6
"Jun 28 – Jul 4, 2015",3
"Jul 5 – 11, 2015",12
"Jul 12 – 18, 2015",4
"Jul 19 – 25, 2015",4
"Jul 26 – Aug 1, 2015",3
"Aug 2 – 8, 2015",5
"Aug 9 – 15, 2015",3
"Aug 16 – 22, 2015",3
"Aug 23 – 29, 2015",4
"Aug 30 – Sep 5, 2015",2
"Sep 6 – 12, 2015",2
"Sep 13 – 19, 2015",2
"Sep 20 – 26, 2015",4
"Sep 27 – Oct 3, 2015",4
"Oct 4 – 10, 2015",1
"Oct 11 – 17, 2015",2
"Oct 18 – 24, 2015",3
"Oct 25 – 31, 2015",3
"Nov 1 – 7, 2015",3
"Nov 8 – 14, 2015",1
"Nov 15 – 21, 2015",7
"Nov 22 – 28, 2015",5
"Nov 29 – Dec 5, 2015",1
"Dec 6 – 12, 2015",4
"Dec 13 – 19, 2015",4
"Dec 20 – 26, 2015",8
"Dec 27, 2015 – Jan 2, 2016",2
"Jan 3 – 9, 2016",2
"Jan 10 – 16, 2016",2
"Jan 17 – 23, 2016",3
"Jan 24 – 30, 2016",1
"Jan 31 – Feb 6, 2016",2
"Feb 7 – 13, 2016",5
"Feb 14 – 20, 2016",5
"Feb 21 – 27, 2016",2
"Feb 28 – Mar 5, 2016",3
"Mar 6 – 12, 2016",2
"Mar 13 – 19, 2016",1
"Mar 20 – 26, 2016",1
"Mar 27 – Apr 2, 2016",1
"Apr 3 – 9, 2016",2
"Apr 10 – 16, 2016",4
"Apr 17 – 23, 2016",2
"Apr 24 – 30, 2016",2
"May 1 – 7, 2016",4
"May 8 – 14, 2016",1
