Date,GT_SearchIndex
Apr 2010,100
May 2010,0
Jun 2010,0
Jul 2010,21
Aug 2010,19
Sep 2010,0
Oct 2010,0
Nov 2010,18
Dec 2010,0
Jan 2011,0
Feb 2011,16
Mar 2011,26
Apr 2011,0
May 2011,21
Jun 2011,0
Jul 2011,0
Aug 2011,13
Sep 2011,0
Oct 2011,0
Nov 2011,0
Dec 2011,0
Jan 2012,22
Feb 2012,0
Mar 2012,0
Apr 2012,11
May 2012,21
Jun 2012,0
Jul 2012,11
Aug 2012,11
Sep 2012,0
Oct 2012,10
Nov 2012,0
Dec 2012,10
Jan 2013,0
Feb 2013,10
Mar 2013,0
Apr 2013,0
May 2013,0
Jun 2013,0
Jul 2013,0
Aug 2013,9
Sep 2013,9
Oct 2013,0
Nov 2013,0
Dec 2013,9
Jan 2014,0
Feb 2014,0
Mar 2014,8
Apr 2014,9
May 2014,0
Jun 2014,0
Jul 2014,0
Aug 2014,0
Sep 2014,0
Oct 2014,0
Nov 2014,9
Dec 2014,0
Jan 2015,0
Feb 2015,0
Mar 2015,0
Apr 2015,0
May 2015,10
Jun 2015,0
Jul 2015,0
Aug 2015,0
Sep 2015,0
Oct 2015,0
Nov 2015,9
Dec 2015,9
Jan 2016,0
Feb 2016,0
Mar 2016,0
Apr 2016,8
May 2016,0
