Date,GT_SearchIndex
"Jan 1, 2016",0
"Jan 2, 2016",0
"Jan 3, 2016",0
"Jan 4, 2016",0
"Jan 5, 2016",0
"Jan 6, 2016",0
"Jan 7, 2016",0
"Jan 8, 2016",0
"Jan 9, 2016",47
"Jan 10, 2016",22
"Jan 11, 2016",19
"Jan 12, 2016",20
"Jan 13, 2016",0
"Jan 14, 2016",38
"Jan 15, 2016",20
"Jan 16, 2016",24
"Jan 17, 2016",0
"Jan 18, 2016",0
"Jan 19, 2016",0
"Jan 20, 2016",0
"Jan 21, 2016",40
"Jan 22, 2016",41
"Jan 23, 2016",0
"Jan 24, 2016",23
"Jan 25, 2016",30
"Jan 26, 2016",0
"Jan 27, 2016",0
"Jan 28, 2016",40
"Jan 29, 2016",0
"Jan 30, 2016",0
"Jan 31, 2016",0
"Feb 1, 2016",0
"Feb 2, 2016",0
"Feb 3, 2016",20
"Feb 4, 2016",0
"Feb 5, 2016",20
"Feb 6, 2016",0
"Feb 7, 2016",23
"Feb 8, 2016",0
"Feb 9, 2016",19
"Feb 10, 2016",0
"Feb 11, 2016",0
"Feb 12, 2016",0
"Feb 13, 2016",23
"Feb 14, 2016",0
"Feb 15, 2016",0
"Feb 16, 2016",0
"Feb 17, 2016",0
"Feb 18, 2016",19
"Feb 19, 2016",0
"Feb 20, 2016",0
"Feb 21, 2016",23
"Feb 22, 2016",0
"Feb 23, 2016",19
"Feb 24, 2016",19
"Feb 25, 2016",19
"Feb 26, 2016",100
"Feb 27, 2016",24
"Feb 28, 2016",0
"Feb 29, 2016",0
"Mar 1, 2016",0
"Mar 2, 2016",19
"Mar 3, 2016",19
"Mar 4, 2016",0
"Mar 5, 2016",0
"Mar 6, 2016",0
"Mar 7, 2016",38
"Mar 8, 2016",19
"Mar 9, 2016",0
"Mar 10, 2016",20
"Mar 11, 2016",0
"Mar 12, 2016",24
"Mar 13, 2016",0
"Mar 14, 2016",19
"Mar 15, 2016",20
"Mar 16, 2016",0
"Mar 17, 2016",20
"Mar 18, 2016",0
"Mar 19, 2016",0
"Mar 20, 2016",0
"Mar 21, 2016",20
"Mar 22, 2016",0
