Date,GT_SearchIndex
"Apr 26 – May 2, 2015",11
"May 3 – 9, 2015",94
"May 10 – 16, 2015",100
"May 17 – 23, 2015",34
"May 24 – 30, 2015",29
"May 31 – Jun 6, 2015",23
"Jun 7 – 13, 2015",41
"Jun 14 – 20, 2015",29
"Jun 21 – 27, 2015",29
"Jun 28 – Jul 4, 2015",18
"Jul 5 – 11, 2015",11
"Jul 12 – 18, 2015",40
"Jul 19 – 25, 2015",17
"Jul 26 – Aug 1, 2015",58
"Aug 2 – 8, 2015",46
"Aug 9 – 15, 2015",17
"Aug 16 – 22, 2015",17
"Aug 23 – 29, 2015",22
"Aug 30 – Sep 5, 2015",43
"Sep 6 – 12, 2015",11
"Sep 13 – 19, 2015",27
"Sep 20 – 26, 2015",26
"Sep 27 – Oct 3, 2015",26
"Oct 4 – 10, 2015",32
"Oct 11 – 17, 2015",21
"Oct 18 – 24, 2015",21
"Oct 25 – 31, 2015",31
"Nov 1 – 7, 2015",15
"Nov 8 – 14, 2015",21
"Nov 15 – 21, 2015",20
"Nov 22 – 28, 2015",0
"Nov 29 – Dec 5, 2015",10
"Dec 6 – 12, 2015",30
"Dec 13 – 19, 2015",31
"Dec 20 – 26, 2015",12
"Dec 27, 2015 – Jan 2, 2016",11
"Jan 3 – 9, 2016",26
"Jan 10 – 16, 2016",21
"Jan 17 – 23, 2016",17
"Jan 24 – 30, 2016",17
"Jan 31 – Feb 6, 2016",13
"Feb 7 – 13, 2016",21
"Feb 14 – 20, 2016",17
"Feb 21 – 27, 2016",21
"Feb 28 – Mar 5, 2016",21
"Mar 6 – 12, 2016",33
"Mar 13 – 19, 2016",25
"Mar 20 – 26, 2016",22
"Mar 27 – Apr 2, 2016",9
"Apr 3 – 9, 2016",30
"Apr 10 – 16, 2016",13
"Apr 17 – 23, 2016",30
"Apr 24 – 30, 2016",25
"May 1 – 7, 2016",33
"May 8 – 14, 2016",26
