Date,GT_SearchIndex
"Aug 26, 2011",0
"Aug 27, 2011",0
"Aug 28, 2011",0
"Aug 29, 2011",0
"Aug 30, 2011",0
"Aug 31, 2011",0
"Sep 1, 2011",41
"Sep 2, 2011",0
"Sep 3, 2011",0
"Sep 4, 2011",0
"Sep 5, 2011",72
"Sep 6, 2011",0
"Sep 7, 2011",79
"Sep 8, 2011",40
"Sep 9, 2011",0
"Sep 10, 2011",0
"Sep 11, 2011",0
"Sep 12, 2011",0
"Sep 13, 2011",0
"Sep 14, 2011",39
"Sep 15, 2011",40
"Sep 16, 2011",0
"Sep 17, 2011",0
"Sep 18, 2011",0
"Sep 19, 2011",78
"Sep 20, 2011",0
"Sep 21, 2011",0
"Sep 22, 2011",78
"Sep 23, 2011",0
"Sep 24, 2011",100
"Sep 25, 2011",49
"Sep 26, 2011",39
"Sep 27, 2011",0
"Sep 28, 2011",0
"Sep 29, 2011",0
"Sep 30, 2011",84
"Oct 1, 2011",51
"Oct 2, 2011",0
"Oct 3, 2011",0
"Oct 4, 2011",38
"Oct 5, 2011",39
"Oct 6, 2011",39
"Oct 7, 2011",42
"Oct 8, 2011",0
"Oct 9, 2011",0
"Oct 10, 2011",39
"Oct 11, 2011",0
"Oct 12, 2011",0
"Oct 13, 2011",38
"Oct 14, 2011",40
"Oct 15, 2011",0
"Oct 16, 2011",49
"Oct 17, 2011",0
"Oct 18, 2011",38
"Oct 19, 2011",0
"Oct 20, 2011",39
"Oct 21, 2011",0
"Oct 22, 2011",0
"Oct 23, 2011",49
"Oct 24, 2011",38
"Oct 25, 2011",38
"Oct 26, 2011",38
"Oct 27, 2011",38
"Oct 28, 2011",0
"Oct 29, 2011",0
"Oct 30, 2011",0
"Oct 31, 2011",0
"Nov 1, 2011",0
