Date,GT_SearchIndex
"Feb 13, 2015",0
"Feb 14, 2015",37
"Feb 15, 2015",19
"Feb 16, 2015",15
"Feb 17, 2015",15
"Feb 18, 2015",22
"Feb 19, 2015",43
"Feb 20, 2015",0
"Feb 21, 2015",0
"Feb 22, 2015",18
"Feb 23, 2015",14
"Feb 24, 2015",50
"Feb 25, 2015",72
"Feb 26, 2015",51
"Feb 27, 2015",37
"Feb 28, 2015",18
"Mar 1, 2015",18
"Mar 2, 2015",14
"Mar 3, 2015",14
"Mar 4, 2015",14
"Mar 5, 2015",58
"Mar 6, 2015",0
"Mar 7, 2015",18
"Mar 8, 2015",37
"Mar 9, 2015",22
"Mar 10, 2015",22
"Mar 11, 2015",15
"Mar 12, 2015",15
"Mar 13, 2015",31
"Mar 14, 2015",0
"Mar 15, 2015",19
"Mar 16, 2015",30
"Mar 17, 2015",45
"Mar 18, 2015",15
"Mar 19, 2015",0
"Mar 20, 2015",15
"Mar 21, 2015",19
"Mar 22, 2015",28
"Mar 23, 2015",15
"Mar 24, 2015",44
"Mar 25, 2015",100
"Mar 26, 2015",45
"Mar 27, 2015",15
"Mar 28, 2015",0
"Mar 29, 2015",20
"Mar 30, 2015",0
"Mar 31, 2015",38
"Apr 1, 2015",46
"Apr 2, 2015",0
"Apr 3, 2015",0
"Apr 4, 2015",19
"Apr 5, 2015",31
"Apr 6, 2015",0
"Apr 7, 2015",30
"Apr 8, 2015",0
"Apr 9, 2015",37
"Apr 10, 2015",16
"Apr 11, 2015",20
"Apr 12, 2015",0
"Apr 13, 2015",22
"Apr 14, 2015",0
"Apr 15, 2015",44
"Apr 16, 2015",30
"Apr 17, 2015",16
"Apr 18, 2015",0
"Apr 19, 2015",39
"Apr 20, 2015",22
"Apr 21, 2015",22
"Apr 22, 2015",15
"Apr 23, 2015",15
"Apr 24, 2015",16
"Apr 25, 2015",38
"Apr 26, 2015",20
"Apr 27, 2015",15
"Apr 28, 2015",22
"Apr 29, 2015",30
"Apr 30, 2015",23
"May 1, 2015",0
"May 2, 2015",20
"May 3, 2015",29
"May 4, 2015",30
"May 5, 2015",23
"May 6, 2015",15
"May 7, 2015",0
"May 8, 2015",16
"May 9, 2015",0
"May 10, 2015",21
"May 11, 2015",23
"May 12, 2015",15
