Date,GT_SearchIndex
"Aug 3, 2012",27
"Aug 4, 2012",0
"Aug 5, 2012",0
"Aug 6, 2012",0
"Aug 7, 2012",25
"Aug 8, 2012",38
"Aug 9, 2012",0
"Aug 10, 2012",0
"Aug 11, 2012",0
"Aug 12, 2012",64
"Aug 13, 2012",50
"Aug 14, 2012",100
"Aug 15, 2012",25
"Aug 16, 2012",26
"Aug 17, 2012",54
"Aug 18, 2012",32
"Aug 19, 2012",0
"Aug 20, 2012",26
"Aug 21, 2012",25
"Aug 22, 2012",25
"Aug 23, 2012",0
"Aug 24, 2012",26
"Aug 25, 2012",31
"Aug 26, 2012",62
"Aug 27, 2012",49
"Aug 28, 2012",98
"Aug 29, 2012",50
"Aug 30, 2012",25
"Aug 31, 2012",26
"Sep 1, 2012",61
"Sep 2, 2012",32
"Sep 3, 2012",57
"Sep 4, 2012",49
"Sep 5, 2012",49
"Sep 6, 2012",24
"Sep 7, 2012",50
"Sep 8, 2012",29
"Sep 9, 2012",45
"Sep 10, 2012",24
"Sep 11, 2012",48
"Sep 12, 2012",0
"Sep 13, 2012",24
"Sep 14, 2012",0
"Sep 15, 2012",31
"Sep 16, 2012",0
"Sep 17, 2012",48
"Sep 18, 2012",24
"Sep 19, 2012",24
"Sep 20, 2012",25
"Sep 21, 2012",0
"Sep 22, 2012",0
"Sep 23, 2012",0
"Sep 24, 2012",0
"Sep 25, 2012",0
"Sep 26, 2012",24
"Sep 27, 2012",24
"Sep 28, 2012",0
"Sep 29, 2012",30
"Sep 30, 2012",60
"Oct 1, 2012",0
"Oct 2, 2012",24
"Oct 3, 2012",0
"Oct 4, 2012",24
"Oct 5, 2012",0
"Oct 6, 2012",0
"Oct 7, 2012",0
"Oct 8, 2012",24
"Oct 9, 2012",23
"Oct 10, 2012",0
"Oct 11, 2012",0
"Oct 12, 2012",0
"Oct 13, 2012",30
"Oct 14, 2012",0
"Oct 15, 2012",0
"Oct 16, 2012",0
"Oct 17, 2012",0
"Oct 18, 2012",0
"Oct 19, 2012",24
"Oct 20, 2012",0
"Oct 21, 2012",0
"Oct 22, 2012",0
"Oct 23, 2012",0
"Oct 24, 2012",0
"Oct 25, 2012",0
"Oct 26, 2012",0
"Oct 27, 2012",0
"Oct 28, 2012",0
"Oct 29, 2012",22
"Oct 30, 2012",23
