Date,GT_SearchIndex
Oct 2010,70
Nov 2010,93
Dec 2010,74
Jan 2011,94
Feb 2011,80
Mar 2011,78
Apr 2011,71
May 2011,81
Jun 2011,75
Jul 2011,67
Aug 2011,68
Sep 2011,76
Oct 2011,100
Nov 2011,69
Dec 2011,82
Jan 2012,78
Feb 2012,78
Mar 2012,71
Apr 2012,68
May 2012,73
Jun 2012,68
Jul 2012,69
Aug 2012,81
Sep 2012,95
Oct 2012,76
Nov 2012,68
Dec 2012,83
Jan 2013,87
Feb 2013,67
Mar 2013,66
Apr 2013,71
May 2013,84
Jun 2013,55
Jul 2013,64
Aug 2013,61
Sep 2013,83
Oct 2013,71
Nov 2013,79
Dec 2013,82
Jan 2014,91
Feb 2014,73
Mar 2014,76
Apr 2014,77
May 2014,75
Jun 2014,74
Jul 2014,67
Aug 2014,65
Sep 2014,79
Oct 2014,74
Nov 2014,74
Dec 2014,85
Jan 2015,69
Feb 2015,78
Mar 2015,82
Apr 2015,72
May 2015,77
Jun 2015,80
Jul 2015,63
Aug 2015,66
Sep 2015,84
Oct 2015,74
Nov 2015,75
Dec 2015,78
Jan 2016,81
Feb 2016,87
Mar 2016,74
Apr 2016,83
May 2016,82
