Date,GT_SearchIndex
"Jul 28 – Aug 3, 2013",32
"Aug 4 – 10, 2013",49
"Aug 11 – 17, 2013",46
"Aug 18 – 24, 2013",43
"Aug 25 – 31, 2013",36
"Sep 1 – 7, 2013",56
"Sep 8 – 14, 2013",43
"Sep 15 – 21, 2013",48
"Sep 22 – 28, 2013",53
"Sep 29 – Oct 5, 2013",49
"Oct 6 – 12, 2013",23
"Oct 13 – 19, 2013",42
"Oct 20 – 26, 2013",77
"Oct 27 – Nov 2, 2013",36
"Nov 3 – 9, 2013",51
"Nov 10 – 16, 2013",41
"Nov 17 – 23, 2013",32
"Nov 24 – 30, 2013",38
"Dec 1 – 7, 2013",43
"Dec 8 – 14, 2013",37
"Dec 15 – 21, 2013",34
"Dec 22 – 28, 2013",45
"Dec 29, 2013 – Jan 4, 2014",32
"Jan 5 – 11, 2014",25
"Jan 12 – 18, 2014",35
"Jan 19 – 25, 2014",34
"Jan 26 – Feb 1, 2014",44
"Feb 2 – 8, 2014",34
"Feb 9 – 15, 2014",58
"Feb 16 – 22, 2014",64
"Feb 23 – Mar 1, 2014",43
"Mar 2 – 8, 2014",45
"Mar 9 – 15, 2014",44
"Mar 16 – 22, 2014",32
"Mar 23 – 29, 2014",49
"Mar 30 – Apr 5, 2014",49
"Apr 6 – 12, 2014",60
"Apr 13 – 19, 2014",50
"Apr 20 – 26, 2014",55
"Apr 27 – May 3, 2014",49
"May 4 – 10, 2014",43
"May 11 – 17, 2014",43
"May 18 – 24, 2014",53
"May 25 – 31, 2014",15
"Jun 1 – 7, 2014",46
"Jun 8 – 14, 2014",47
"Jun 15 – 21, 2014",26
"Jun 22 – 28, 2014",50
"Jun 29 – Jul 5, 2014",37
"Jul 6 – 12, 2014",38
"Jul 13 – 19, 2014",38
"Jul 20 – 26, 2014",41
"Jul 27 – Aug 2, 2014",38
"Aug 3 – 9, 2014",40
"Aug 10 – 16, 2014",35
"Aug 17 – 23, 2014",34
"Aug 24 – 30, 2014",54
"Aug 31 – Sep 6, 2014",42
"Sep 7 – 13, 2014",49
"Sep 14 – 20, 2014",49
"Sep 21 – 27, 2014",30
"Sep 28 – Oct 4, 2014",38
"Oct 5 – 11, 2014",60
"Oct 12 – 18, 2014",46
"Oct 19 – 25, 2014",51
"Oct 26 – Nov 1, 2014",35
"Nov 2 – 8, 2014",53
"Nov 9 – 15, 2014",51
"Nov 16 – 22, 2014",57
"Nov 23 – 29, 2014",51
"Nov 30 – Dec 6, 2014",56
"Dec 7 – 13, 2014",50
"Dec 14 – 20, 2014",25
"Dec 21 – 27, 2014",23
"Dec 28, 2014 – Jan 3, 2015",42
"Jan 4 – 10, 2015",43
"Jan 11 – 17, 2015",37
"Jan 18 – 24, 2015",45
"Jan 25 – 31, 2015",57
"Feb 1 – 7, 2015",59
"Feb 8 – 14, 2015",38
"Feb 15 – 21, 2015",47
"Feb 22 – 28, 2015",41
"Mar 1 – 7, 2015",49
"Mar 8 – 14, 2015",48
"Mar 15 – 21, 2015",61
"Mar 22 – 28, 2015",73
"Mar 29 – Apr 4, 2015",66
"Apr 5 – 11, 2015",51
"Apr 12 – 18, 2015",43
"Apr 19 – 25, 2015",72
"Apr 26 – May 2, 2015",40
"May 3 – 9, 2015",53
"May 10 – 16, 2015",31
"May 17 – 23, 2015",48
"May 24 – 30, 2015",35
"May 31 – Jun 6, 2015",43
"Jun 7 – 13, 2015",44
"Jun 14 – 20, 2015",72
"Jun 21 – 27, 2015",41
"Jun 28 – Jul 4, 2015",75
"Jul 5 – 11, 2015",64
"Jul 12 – 18, 2015",46
"Jul 19 – 25, 2015",50
"Jul 26 – Aug 1, 2015",52
"Aug 2 – 8, 2015",61
"Aug 9 – 15, 2015",46
"Aug 16 – 22, 2015",37
"Aug 23 – 29, 2015",53
"Aug 30 – Sep 5, 2015",49
"Sep 6 – 12, 2015",53
"Sep 13 – 19, 2015",83
"Sep 20 – 26, 2015",53
"Sep 27 – Oct 3, 2015",45
"Oct 4 – 10, 2015",61
"Oct 11 – 17, 2015",48
"Oct 18 – 24, 2015",52
"Oct 25 – 31, 2015",65
"Nov 1 – 7, 2015",67
"Nov 8 – 14, 2015",54
"Nov 15 – 21, 2015",100
"Nov 22 – 28, 2015",59
"Nov 29 – Dec 5, 2015",57
"Dec 6 – 12, 2015",56
"Dec 13 – 19, 2015",55
"Dec 20 – 26, 2015",79
"Dec 27, 2015 – Jan 2, 2016",39
"Jan 3 – 9, 2016",73
"Jan 10 – 16, 2016",55
"Jan 17 – 23, 2016",58
"Jan 24 – 30, 2016",64
"Jan 31 – Feb 6, 2016",61
"Feb 7 – 13, 2016",74
"Feb 14 – 20, 2016",53
"Feb 21 – 27, 2016",71
"Feb 28 – Mar 5, 2016",52
"Mar 6 – 12, 2016",51
"Mar 13 – 19, 2016",49
"Mar 20 – 26, 2016",48
"Mar 27 – Apr 2, 2016",57
"Apr 3 – 9, 2016",68
"Apr 10 – 16, 2016",47
"Apr 17 – 23, 2016",45
"Apr 24 – 30, 2016",46
"May 1 – 7, 2016",36
"May 8 – 14, 2016",87
