Date,GT_SearchIndex
"Feb 15, 2013",0
"Feb 16, 2013",71
"Feb 17, 2013",36
"Feb 18, 2013",0
"Feb 19, 2013",0
"Feb 20, 2013",58
"Feb 21, 2013",58
"Feb 22, 2013",0
"Feb 23, 2013",35
"Feb 24, 2013",35
"Feb 25, 2013",43
"Feb 26, 2013",100
"Feb 27, 2013",0
"Feb 28, 2013",44
"Mar 1, 2013",90
"Mar 2, 2013",36
"Mar 3, 2013",71
"Mar 4, 2013",59
"Mar 5, 2013",58
"Mar 6, 2013",29
"Mar 7, 2013",44
"Mar 8, 2013",45
"Mar 9, 2013",54
"Mar 10, 2013",36
"Mar 11, 2013",29
"Mar 12, 2013",72
"Mar 13, 2013",44
"Mar 14, 2013",44
"Mar 15, 2013",31
"Mar 16, 2013",36
"Mar 17, 2013",36
"Mar 18, 2013",0
"Mar 19, 2013",29
"Mar 20, 2013",44
"Mar 21, 2013",0
"Mar 22, 2013",30
"Mar 23, 2013",36
"Mar 24, 2013",35
"Mar 25, 2013",29
"Mar 26, 2013",0
"Mar 27, 2013",0
"Mar 28, 2013",0
"Mar 29, 2013",0
"Mar 30, 2013",0
"Mar 31, 2013",38
"Apr 1, 2013",0
"Apr 2, 2013",0
"Apr 3, 2013",29
"Apr 4, 2013",0
"Apr 5, 2013",31
"Apr 6, 2013",37
"Apr 7, 2013",0
"Apr 8, 2013",0
"Apr 9, 2013",29
"Apr 10, 2013",29
"Apr 11, 2013",58
"Apr 12, 2013",30
"Apr 13, 2013",37
"Apr 14, 2013",0
"Apr 15, 2013",0
"Apr 16, 2013",56
"Apr 17, 2013",0
"Apr 18, 2013",0
"Apr 19, 2013",30
"Apr 20, 2013",0
"Apr 21, 2013",0
"Apr 22, 2013",29
"Apr 23, 2013",0
"Apr 24, 2013",29
"Apr 25, 2013",0
"Apr 26, 2013",0
"Apr 27, 2013",37
"Apr 28, 2013",0
"Apr 29, 2013",29
"Apr 30, 2013",29
"May 1, 2013",30
"May 2, 2013",0
"May 3, 2013",0
"May 4, 2013",38
"May 5, 2013",0
"May 6, 2013",29
"May 7, 2013",0
