Date,GT_SearchIndex
"Nov 14, 2014",36
"Nov 15, 2014",36
"Nov 16, 2014",36
"Nov 17, 2014",42
"Nov 18, 2014",29
"Nov 19, 2014",20
"Nov 20, 2014",27
"Nov 21, 2014",24
"Nov 22, 2014",49
"Nov 23, 2014",24
"Nov 24, 2014",50
"Nov 25, 2014",47
"Nov 26, 2014",46
"Nov 27, 2014",45
"Nov 28, 2014",61
"Nov 29, 2014",44
"Nov 30, 2014",38
"Dec 1, 2014",44
"Dec 2, 2014",73
"Dec 3, 2014",42
"Dec 4, 2014",54
"Dec 5, 2014",35
"Dec 6, 2014",100
"Dec 7, 2014",72
"Dec 8, 2014",30
"Dec 9, 2014",45
"Dec 10, 2014",50
"Dec 11, 2014",35
"Dec 12, 2014",45
"Dec 13, 2014",56
"Dec 14, 2014",77
"Dec 15, 2014",48
"Dec 16, 2014",52
"Dec 17, 2014",45
"Dec 18, 2014",46
"Dec 19, 2014",59
"Dec 20, 2014",68
"Dec 21, 2014",54
"Dec 22, 2014",80
"Dec 23, 2014",50
"Dec 24, 2014",96
"Dec 25, 2014",42
"Dec 26, 2014",35
"Dec 27, 2014",46
"Dec 28, 2014",36
"Dec 29, 2014",35
"Dec 30, 2014",52
"Dec 31, 2014",41
"Jan 1, 2015",26
"Jan 2, 2015",47
"Jan 3, 2015",43
"Jan 4, 2015",52
"Jan 5, 2015",54
"Jan 6, 2015",40
"Jan 7, 2015",18
"Jan 8, 2015",24
"Jan 9, 2015",30
"Jan 10, 2015",29
"Jan 11, 2015",52
"Jan 12, 2015",39
"Jan 13, 2015",23
"Jan 14, 2015",29
"Jan 15, 2015",39
"Jan 16, 2015",45
"Jan 17, 2015",30
"Jan 18, 2015",59
"Jan 19, 2015",29
"Jan 20, 2015",39
"Jan 21, 2015",57
"Jan 22, 2015",23
"Jan 23, 2015",24
"Jan 24, 2015",14
"Jan 25, 2015",34
"Jan 26, 2015",31
"Jan 27, 2015",34
"Jan 28, 2015",19
"Jan 29, 2015",15
"Jan 30, 2015",29
"Jan 31, 2015",14
"Feb 1, 2015",28
"Feb 2, 2015",17
"Feb 3, 2015",26
"Feb 4, 2015",19
"Feb 5, 2015",34
"Feb 6, 2015",35
"Feb 7, 2015",24
"Feb 8, 2015",21
"Feb 9, 2015",26
"Feb 10, 2015",27
"Feb 11, 2015",19
"Feb 12, 2015",26
"Feb 13, 2015",24
"Feb 14, 2015",22
"Feb 15, 2015",34
"Feb 16, 2015",42
"Feb 17, 2015",45
"Feb 18, 2015",17
"Feb 19, 2015",23
"Feb 20, 2015",20
"Feb 21, 2015",23
"Feb 22, 2015",36
"Feb 23, 2015",26
"Feb 24, 2015",26
"Feb 25, 2015",15
"Feb 26, 2015",27
"Feb 27, 2015",34
"Feb 28, 2015",21
"Mar 1, 2015",28
"Mar 2, 2015",22
"Mar 3, 2015",30
"Mar 4, 2015",30
"Mar 5, 2015",34
"Mar 6, 2015",35
"Mar 7, 2015",29
"Mar 8, 2015",34
"Mar 9, 2015",19
"Mar 10, 2015",29
"Mar 11, 2015",11
"Mar 12, 2015",27
"Mar 13, 2015",20
"Mar 14, 2015",34
"Mar 15, 2015",25
"Mar 16, 2015",24
"Mar 17, 2015",23
"Mar 18, 2015",20
"Mar 19, 2015",35
"Mar 20, 2015",24
"Mar 21, 2015",25
"Mar 22, 2015",58
"Mar 23, 2015",12
"Mar 24, 2015",15
"Mar 25, 2015",33
"Mar 26, 2015",28
"Mar 27, 2015",16
"Mar 28, 2015",32
"Mar 29, 2015",16
"Mar 30, 2015",36
"Mar 31, 2015",35
