Date,GT_SearchIndex
"May 11 – 17, 2014",11
"May 18 – 24, 2014",100
"May 25 – 31, 2014",40
"Jun 1 – 7, 2014",26
"Jun 8 – 14, 2014",46
"Jun 15 – 21, 2014",40
"Jun 22 – 28, 2014",13
"Jun 29 – Jul 5, 2014",28
"Jul 6 – 12, 2014",13
"Jul 13 – 19, 2014",26
"Jul 20 – 26, 2014",13
"Jul 27 – Aug 2, 2014",13
"Aug 3 – 9, 2014",28
"Aug 10 – 16, 2014",19
"Aug 17 – 23, 2014",39
"Aug 24 – 30, 2014",13
"Aug 31 – Sep 6, 2014",25
"Sep 7 – 13, 2014",18
"Sep 14 – 20, 2014",24
"Sep 21 – 27, 2014",25
"Sep 28 – Oct 4, 2014",12
"Oct 5 – 11, 2014",31
"Oct 12 – 18, 2014",30
"Oct 19 – 25, 2014",12
"Oct 26 – Nov 1, 2014",24
"Nov 2 – 8, 2014",18
"Nov 9 – 15, 2014",12
"Nov 16 – 22, 2014",12
"Nov 23 – 29, 2014",13
"Nov 30 – Dec 6, 2014",12
"Dec 7 – 13, 2014",42
"Dec 14 – 20, 2014",25
"Dec 21 – 27, 2014",15
"Dec 28, 2014 – Jan 3, 2015",13
"Jan 4 – 10, 2015",24
"Jan 11 – 17, 2015",12
"Jan 18 – 24, 2015",42
"Jan 25 – 31, 2015",17
"Feb 1 – 7, 2015",23
"Feb 8 – 14, 2015",35
"Feb 15 – 21, 2015",0
"Feb 22 – 28, 2015",17
"Mar 1 – 7, 2015",12
"Mar 8 – 14, 2015",0
"Mar 15 – 21, 2015",12
"Mar 22 – 28, 2015",13
"Mar 29 – Apr 4, 2015",62
"Apr 5 – 11, 2015",24
"Apr 12 – 18, 2015",18
"Apr 19 – 25, 2015",36
"Apr 26 – May 2, 2015",12
"May 3 – 9, 2015",19
"May 10 – 16, 2015",25
"May 17 – 23, 2015",13
"May 24 – 30, 2015",0
"May 31 – Jun 6, 2015",0
"Jun 7 – 13, 2015",13
"Jun 14 – 20, 2015",13
"Jun 21 – 27, 2015",0
"Jun 28 – Jul 4, 2015",20
"Jul 5 – 11, 2015",13
"Jul 12 – 18, 2015",33
"Jul 19 – 25, 2015",13
"Jul 26 – Aug 1, 2015",13
"Aug 2 – 8, 2015",19
"Aug 9 – 15, 2015",26
"Aug 16 – 22, 2015",25
"Aug 23 – 29, 2015",19
"Aug 30 – Sep 5, 2015",19
"Sep 6 – 12, 2015",31
"Sep 13 – 19, 2015",36
"Sep 20 – 26, 2015",30
"Sep 27 – Oct 3, 2015",12
"Oct 4 – 10, 2015",18
"Oct 11 – 17, 2015",12
"Oct 18 – 24, 2015",12
"Oct 25 – 31, 2015",0
"Nov 1 – 7, 2015",23
"Nov 8 – 14, 2015",23
"Nov 15 – 21, 2015",34
"Nov 22 – 28, 2015",25
"Nov 29 – Dec 5, 2015",28
"Dec 6 – 12, 2015",17
"Dec 13 – 19, 2015",12
"Dec 20 – 26, 2015",14
"Dec 27, 2015 – Jan 2, 2016",0
"Jan 3 – 9, 2016",30
"Jan 10 – 16, 2016",29
"Jan 17 – 23, 2016",24
"Jan 24 – 30, 2016",14
"Jan 31 – Feb 6, 2016",9
"Feb 7 – 13, 2016",19
"Feb 14 – 20, 2016",19
"Feb 21 – 27, 2016",9
"Feb 28 – Mar 5, 2016",14
"Mar 6 – 12, 2016",9
"Mar 13 – 19, 2016",10
"Mar 20 – 26, 2016",58
"Mar 27 – Apr 2, 2016",15
"Apr 3 – 9, 2016",19
"Apr 10 – 16, 2016",10
"Apr 17 – 23, 2016",10
"Apr 24 – 30, 2016",9
"May 1 – 7, 2016",10
"May 8 – 14, 2016",19
