Date,GT_SearchIndex
"Mar 16, 2012",14
"Mar 17, 2012",0
"Mar 18, 2012",23
"Mar 19, 2012",14
"Mar 20, 2012",27
"Mar 21, 2012",18
"Mar 22, 2012",19
"Mar 23, 2012",19
"Mar 24, 2012",29
"Mar 25, 2012",29
"Mar 26, 2012",36
"Mar 27, 2012",100
"Mar 28, 2012",68
"Mar 29, 2012",46
"Mar 30, 2012",68
"Mar 31, 2012",38
"Apr 1, 2012",69
"Apr 2, 2012",37
"Apr 3, 2012",27
"Apr 4, 2012",23
"Apr 5, 2012",28
"Apr 6, 2012",51
"Apr 7, 2012",24
"Apr 8, 2012",13
"Apr 9, 2012",27
"Apr 10, 2012",19
"Apr 11, 2012",18
"Apr 12, 2012",41
"Apr 13, 2012",14
"Apr 14, 2012",11
"Apr 15, 2012",28
"Apr 16, 2012",13
"Apr 17, 2012",13
"Apr 18, 2012",22
"Apr 19, 2012",9
"Apr 20, 2012",9
"Apr 21, 2012",17
"Apr 22, 2012",11
"Apr 23, 2012",9
"Apr 24, 2012",44
"Apr 25, 2012",13
"Apr 26, 2012",0
"Apr 27, 2012",14
"Apr 28, 2012",34
"Apr 29, 2012",11
"Apr 30, 2012",9
"May 1, 2012",9
"May 2, 2012",13
"May 3, 2012",18
"May 4, 2012",19
"May 5, 2012",23
"May 6, 2012",23
"May 7, 2012",9
"May 8, 2012",9
"May 9, 2012",9
"May 10, 2012",0
"May 11, 2012",19
"May 12, 2012",12
"May 13, 2012",36
"May 14, 2012",27
"May 15, 2012",0
"May 16, 2012",0
"May 17, 2012",0
"May 18, 2012",19
"May 19, 2012",12
"May 20, 2012",12
"May 21, 2012",9
"May 22, 2012",18
"May 23, 2012",18
"May 24, 2012",18
"May 25, 2012",10
"May 26, 2012",24
"May 27, 2012",0
"May 28, 2012",0
"May 29, 2012",0
