Date,GT_SearchIndex
"Sep 4, 2009",19
"Sep 5, 2009",0
"Sep 6, 2009",28
"Sep 7, 2009",0
"Sep 8, 2009",0
"Sep 9, 2009",25
"Sep 10, 2009",17
"Sep 11, 2009",18
"Sep 12, 2009",25
"Sep 13, 2009",0
"Sep 14, 2009",58
"Sep 15, 2009",57
"Sep 16, 2009",100
"Sep 17, 2009",75
"Sep 18, 2009",72
"Sep 19, 2009",51
"Sep 20, 2009",76
"Sep 21, 2009",17
"Sep 22, 2009",24
"Sep 23, 2009",16
"Sep 24, 2009",42
"Sep 25, 2009",18
"Sep 26, 2009",25
"Sep 27, 2009",50
"Sep 28, 2009",42
"Sep 29, 2009",33
"Sep 30, 2009",17
"Oct 1, 2009",17
"Oct 2, 2009",36
"Oct 3, 2009",25
"Oct 4, 2009",0
"Oct 5, 2009",17
"Oct 6, 2009",16
"Oct 7, 2009",16
"Oct 8, 2009",17
"Oct 9, 2009",18
"Oct 10, 2009",0
"Oct 11, 2009",51
"Oct 12, 2009",17
"Oct 13, 2009",16
"Oct 14, 2009",41
"Oct 15, 2009",24
"Oct 16, 2009",18
"Oct 17, 2009",38
"Oct 18, 2009",74
"Oct 19, 2009",25
"Oct 20, 2009",16
"Oct 21, 2009",49
"Oct 22, 2009",32
"Oct 23, 2009",17
"Oct 24, 2009",48
"Oct 25, 2009",0
"Oct 26, 2009",32
"Oct 27, 2009",24
"Oct 28, 2009",0
"Oct 29, 2009",0
"Oct 30, 2009",35
"Oct 31, 2009",25
"Nov 1, 2009",26
"Nov 2, 2009",33
"Nov 3, 2009",16
"Nov 4, 2009",32
"Nov 5, 2009",0
"Nov 6, 2009",17
"Nov 7, 2009",24
"Nov 8, 2009",0
"Nov 9, 2009",48
"Nov 10, 2009",31
"Nov 11, 2009",0
"Nov 12, 2009",0
"Nov 13, 2009",34
"Nov 14, 2009",47
"Nov 15, 2009",24
"Nov 16, 2009",16
"Nov 17, 2009",31
"Nov 18, 2009",0
"Nov 19, 2009",24
"Nov 20, 2009",17
"Nov 21, 2009",0
"Nov 22, 2009",0
"Nov 23, 2009",16
"Nov 24, 2009",0
"Nov 25, 2009",0
"Nov 26, 2009",0
"Nov 27, 2009",0
"Nov 28, 2009",25
"Nov 29, 2009",0
"Nov 30, 2009",46
"Dec 1, 2009",15
"Dec 2, 2009",0
"Dec 3, 2009",0
"Dec 4, 2009",16
"Dec 5, 2009",23
"Dec 6, 2009",23
"Dec 7, 2009",31
"Dec 8, 2009",0
"Dec 9, 2009",31
"Dec 10, 2009",16
"Dec 11, 2009",17
"Dec 12, 2009",23
"Dec 13, 2009",23
"Dec 14, 2009",0
"Dec 15, 2009",23
"Dec 16, 2009",16
"Dec 17, 2009",25
"Dec 18, 2009",18
"Dec 19, 2009",0
"Dec 20, 2009",25
"Dec 21, 2009",18
"Dec 22, 2009",18
"Dec 23, 2009",19
"Dec 24, 2009",24
"Dec 25, 2009",0
"Dec 26, 2009",0
"Dec 27, 2009",27
"Dec 28, 2009",19
"Dec 29, 2009",18
"Dec 30, 2009",19
"Dec 31, 2009",0
"Jan 1, 2010",28
"Jan 2, 2010",0
"Jan 3, 2010",0
"Jan 4, 2010",0
"Jan 5, 2010",0
"Jan 6, 2010",16
"Jan 7, 2010",16
"Jan 8, 2010",0
"Jan 9, 2010",0
"Jan 10, 2010",23
