Date,GT_SearchIndex
"Jun 13, 2014",14
"Jun 14, 2014",43
"Jun 15, 2014",45
"Jun 16, 2014",41
"Jun 17, 2014",13
"Jun 18, 2014",27
"Jun 19, 2014",14
"Jun 20, 2014",14
"Jun 21, 2014",26
"Jun 22, 2014",17
"Jun 23, 2014",41
"Jun 24, 2014",40
"Jun 25, 2014",47
"Jun 26, 2014",47
"Jun 27, 2014",42
"Jun 28, 2014",34
"Jun 29, 2014",26
"Jun 30, 2014",95
"Jul 1, 2014",40
"Jul 2, 2014",27
"Jul 3, 2014",36
"Jul 4, 2014",35
"Jul 5, 2014",38
"Jul 6, 2014",35
"Jul 7, 2014",40
"Jul 8, 2014",13
"Jul 9, 2014",13
"Jul 10, 2014",41
"Jul 11, 2014",28
"Jul 12, 2014",33
"Jul 13, 2014",34
"Jul 14, 2014",20
"Jul 15, 2014",52
"Jul 16, 2014",0
"Jul 17, 2014",34
"Jul 18, 2014",21
"Jul 19, 2014",67
"Jul 20, 2014",52
"Jul 21, 2014",33
"Jul 22, 2014",20
"Jul 23, 2014",27
"Jul 24, 2014",40
"Jul 25, 2014",14
"Jul 26, 2014",33
"Jul 27, 2014",25
"Jul 28, 2014",33
"Jul 29, 2014",40
"Jul 30, 2014",27
"Jul 31, 2014",48
"Aug 1, 2014",14
"Aug 2, 2014",41
"Aug 3, 2014",51
"Aug 4, 2014",33
"Aug 5, 2014",13
"Aug 6, 2014",47
"Aug 7, 2014",20
"Aug 8, 2014",49
"Aug 9, 2014",67
"Aug 10, 2014",59
"Aug 11, 2014",39
"Aug 12, 2014",25
"Aug 13, 2014",13
"Aug 14, 2014",40
"Aug 15, 2014",56
"Aug 16, 2014",33
"Aug 17, 2014",100
"Aug 18, 2014",13
"Aug 19, 2014",20
"Aug 20, 2014",33
"Aug 21, 2014",40
"Aug 22, 2014",61
"Aug 23, 2014",24
"Aug 24, 2014",57
"Aug 25, 2014",26
"Aug 26, 2014",26
"Aug 27, 2014",39
"Aug 28, 2014",65
"Aug 29, 2014",20
"Aug 30, 2014",0
"Aug 31, 2014",65
"Sep 1, 2014",37
"Sep 2, 2014",37
"Sep 3, 2014",18
"Sep 4, 2014",38
"Sep 5, 2014",84
"Sep 6, 2014",46
"Sep 7, 2014",23
"Sep 8, 2014",12
"Sep 9, 2014",12
"Sep 10, 2014",25
"Sep 11, 2014",50
"Sep 12, 2014",32
"Sep 13, 2014",39
"Sep 14, 2014",16
"Sep 15, 2014",19
"Sep 16, 2014",43
"Sep 17, 2014",37
"Sep 18, 2014",31
"Sep 19, 2014",26
"Sep 20, 2014",16
"Sep 21, 2014",23
"Sep 22, 2014",43
"Sep 23, 2014",43
"Sep 24, 2014",25
"Sep 25, 2014",25
"Sep 26, 2014",26
"Sep 27, 2014",16
"Sep 28, 2014",24
"Sep 29, 2014",12
"Sep 30, 2014",31
