Date,GT_SearchIndex
"Mar 11 – 17, 2012",26
"Mar 18 – 24, 2012",59
"Mar 25 – 31, 2012",32
"Apr 1 – 7, 2012",35
"Apr 8 – 14, 2012",36
"Apr 15 – 21, 2012",100
"Apr 22 – 28, 2012",38
"Apr 29 – May 5, 2012",20
"May 6 – 12, 2012",26
"May 13 – 19, 2012",18
"May 20 – 26, 2012",33
"May 27 – Jun 2, 2012",25
"Jun 3 – 9, 2012",24
"Jun 10 – 16, 2012",20
"Jun 17 – 23, 2012",27
"Jun 24 – 30, 2012",32
"Jul 1 – 7, 2012",15
"Jul 8 – 14, 2012",16
"Jul 15 – 21, 2012",32
"Jul 22 – 28, 2012",10
"Jul 29 – Aug 4, 2012",62
"Aug 5 – 11, 2012",30
"Aug 12 – 18, 2012",40
"Aug 19 – 25, 2012",20
"Aug 26 – Sep 1, 2012",16
"Sep 2 – 8, 2012",23
"Sep 9 – 15, 2012",27
"Sep 16 – 22, 2012",21
"Sep 23 – 29, 2012",15
"Sep 30 – Oct 6, 2012",13
"Oct 7 – 13, 2012",15
"Oct 14 – 20, 2012",36
"Oct 21 – 27, 2012",16
"Oct 28 – Nov 3, 2012",25
"Nov 4 – 10, 2012",11
"Nov 11 – 17, 2012",24
"Nov 18 – 24, 2012",19
"Nov 25 – Dec 1, 2012",17
"Dec 2 – 8, 2012",29
"Dec 9 – 15, 2012",35
"Dec 16 – 22, 2012",27
"Dec 23 – 29, 2012",22
"Dec 30, 2012 – Jan 5, 2013",28
"Jan 6 – 12, 2013",22
"Jan 13 – 19, 2013",13
"Jan 20 – 26, 2013",15
"Jan 27 – Feb 2, 2013",18
"Feb 3 – 9, 2013",18
"Feb 10 – 16, 2013",13
"Feb 17 – 23, 2013",13
"Feb 24 – Mar 2, 2013",23
"Mar 3 – 9, 2013",28
"Mar 10 – 16, 2013",12
"Mar 17 – 23, 2013",23
"Mar 24 – 30, 2013",20
"Mar 31 – Apr 6, 2013",12
"Apr 7 – 13, 2013",23
"Apr 14 – 20, 2013",21
"Apr 21 – 27, 2013",22
"Apr 28 – May 4, 2013",13
"May 5 – 11, 2013",18
"May 12 – 18, 2013",19
"May 19 – 25, 2013",24
"May 26 – Jun 1, 2013",18
"Jun 2 – 8, 2013",10
"Jun 9 – 15, 2013",14
"Jun 16 – 22, 2013",7
"Jun 23 – 29, 2013",17
"Jun 30 – Jul 6, 2013",16
"Jul 7 – 13, 2013",14
"Jul 14 – 20, 2013",24
"Jul 21 – 27, 2013",29
"Jul 28 – Aug 3, 2013",13
"Aug 4 – 10, 2013",9
"Aug 11 – 17, 2013",21
"Aug 18 – 24, 2013",12
"Aug 25 – 31, 2013",15
"Sep 1 – 7, 2013",15
"Sep 8 – 14, 2013",21
"Sep 15 – 21, 2013",27
"Sep 22 – 28, 2013",28
"Sep 29 – Oct 5, 2013",21
"Oct 6 – 12, 2013",36
"Oct 13 – 19, 2013",25
"Oct 20 – 26, 2013",19
"Oct 27 – Nov 2, 2013",26
"Nov 3 – 9, 2013",26
"Nov 10 – 16, 2013",16
"Nov 17 – 23, 2013",14
"Nov 24 – 30, 2013",37
"Dec 1 – 7, 2013",32
"Dec 8 – 14, 2013",19
"Dec 15 – 21, 2013",15
"Dec 22 – 28, 2013",17
"Dec 29, 2013 – Jan 4, 2014",20
"Jan 5 – 11, 2014",19
"Jan 12 – 18, 2014",25
"Jan 19 – 25, 2014",28
"Jan 26 – Feb 1, 2014",25
"Feb 2 – 8, 2014",36
"Feb 9 – 15, 2014",18
"Feb 16 – 22, 2014",12
"Feb 23 – Mar 1, 2014",17
"Mar 2 – 8, 2014",14
"Mar 9 – 15, 2014",20
"Mar 16 – 22, 2014",22
"Mar 23 – 29, 2014",15
"Mar 30 – Apr 5, 2014",14
"Apr 6 – 12, 2014",11
"Apr 13 – 19, 2014",33
"Apr 20 – 26, 2014",13
"Apr 27 – May 3, 2014",19
"May 4 – 10, 2014",16
"May 11 – 17, 2014",16
"May 18 – 24, 2014",14
"May 25 – 31, 2014",13
"Jun 1 – 7, 2014",18
"Jun 8 – 14, 2014",20
"Jun 15 – 21, 2014",15
"Jun 22 – 28, 2014",9
"Jun 29 – Jul 5, 2014",16
"Jul 6 – 12, 2014",30
"Jul 13 – 19, 2014",35
"Jul 20 – 26, 2014",17
"Jul 27 – Aug 2, 2014",18
"Aug 3 – 9, 2014",21
"Aug 10 – 16, 2014",16
"Aug 17 – 23, 2014",13
"Aug 24 – 30, 2014",20
"Aug 31 – Sep 6, 2014",14
"Sep 7 – 13, 2014",20
"Sep 14 – 20, 2014",14
"Sep 21 – 27, 2014",14
"Sep 28 – Oct 4, 2014",24
"Oct 5 – 11, 2014",24
"Oct 12 – 18, 2014",22
"Oct 19 – 25, 2014",12
"Oct 26 – Nov 1, 2014",21
"Nov 2 – 8, 2014",10
"Nov 9 – 15, 2014",8
"Nov 16 – 22, 2014",7
"Nov 23 – 29, 2014",11
"Nov 30 – Dec 6, 2014",16
"Dec 7 – 13, 2014",12
"Dec 14 – 20, 2014",23
"Dec 21 – 27, 2014",14
"Dec 28, 2014 – Jan 3, 2015",10
"Jan 4 – 10, 2015",29
"Jan 11 – 17, 2015",15
"Jan 18 – 24, 2015",22
"Jan 25 – 31, 2015",15
"Feb 1 – 7, 2015",10
"Feb 8 – 14, 2015",13
"Feb 15 – 21, 2015",23
"Feb 22 – 28, 2015",19
"Mar 1 – 7, 2015",24
"Mar 8 – 14, 2015",20
"Mar 15 – 21, 2015",12
"Mar 22 – 28, 2015",19
"Mar 29 – Apr 4, 2015",10
"Apr 5 – 11, 2015",10
"Apr 12 – 18, 2015",22
"Apr 19 – 25, 2015",13
"Apr 26 – May 2, 2015",24
"May 3 – 9, 2015",10
"May 10 – 16, 2015",16
"May 17 – 23, 2015",11
"May 24 – 30, 2015",17
"May 31 – Jun 6, 2015",13
"Jun 7 – 13, 2015",13
"Jun 14 – 20, 2015",9
"Jun 21 – 27, 2015",17
"Jun 28 – Jul 4, 2015",9
"Jul 5 – 11, 2015",24
"Jul 12 – 18, 2015",11
"Jul 19 – 25, 2015",26
"Jul 26 – Aug 1, 2015",4
"Aug 2 – 8, 2015",11
"Aug 9 – 15, 2015",11
"Aug 16 – 22, 2015",9
"Aug 23 – 29, 2015",28
"Aug 30 – Sep 5, 2015",17
"Sep 6 – 12, 2015",16
"Sep 13 – 19, 2015",15
"Sep 20 – 26, 2015",13
"Sep 27 – Oct 3, 2015",13
"Oct 4 – 10, 2015",18
"Oct 11 – 17, 2015",12
"Oct 18 – 24, 2015",31
"Oct 25 – 31, 2015",48
"Nov 1 – 7, 2015",19
"Nov 8 – 14, 2015",21
"Nov 15 – 21, 2015",16
"Nov 22 – 28, 2015",7
"Nov 29 – Dec 5, 2015",21
"Dec 6 – 12, 2015",30
