Date,GT_SearchIndex
"Mar 8, 2013",23
"Mar 9, 2013",0
"Mar 10, 2013",0
"Mar 11, 2013",0
"Mar 12, 2013",0
"Mar 13, 2013",0
"Mar 14, 2013",0
"Mar 15, 2013",0
"Mar 16, 2013",0
"Mar 17, 2013",0
"Mar 18, 2013",0
"Mar 19, 2013",65
"Mar 20, 2013",100
"Mar 21, 2013",22
"Mar 22, 2013",23
"Mar 23, 2013",27
"Mar 24, 2013",0
"Mar 25, 2013",22
"Mar 26, 2013",22
"Mar 27, 2013",0
"Mar 28, 2013",24
"Mar 29, 2013",25
"Mar 30, 2013",58
"Mar 31, 2013",59
"Apr 1, 2013",34
"Apr 2, 2013",45
"Apr 3, 2013",23
"Apr 4, 2013",23
"Apr 5, 2013",23
"Apr 6, 2013",0
"Apr 7, 2013",28
"Apr 8, 2013",44
"Apr 9, 2013",22
"Apr 10, 2013",22
"Apr 11, 2013",22
"Apr 12, 2013",23
"Apr 13, 2013",28
"Apr 14, 2013",28
"Apr 15, 2013",21
"Apr 16, 2013",0
"Apr 17, 2013",0
"Apr 18, 2013",0
"Apr 19, 2013",23
"Apr 20, 2013",28
"Apr 21, 2013",57
"Apr 22, 2013",22
"Apr 23, 2013",0
"Apr 24, 2013",0
"Apr 25, 2013",23
"Apr 26, 2013",35
"Apr 27, 2013",0
"Apr 28, 2013",28
"Apr 29, 2013",0
"Apr 30, 2013",0
"May 1, 2013",0
"May 2, 2013",22
"May 3, 2013",24
"May 4, 2013",0
"May 5, 2013",28
"May 6, 2013",0
"May 7, 2013",22
"May 8, 2013",22
"May 9, 2013",45
"May 10, 2013",24
"May 11, 2013",29
"May 12, 2013",29
"May 13, 2013",0
"May 14, 2013",0
"May 15, 2013",23
"May 16, 2013",45
"May 17, 2013",24
"May 18, 2013",29
"May 19, 2013",0
"May 20, 2013",0
"May 21, 2013",22
"May 22, 2013",23
"May 23, 2013",0
"May 24, 2013",0
"May 25, 2013",0
"May 26, 2013",31
"May 27, 2013",0
"May 28, 2013",0
"May 29, 2013",23
"May 30, 2013",23
"May 31, 2013",0
"Jun 1, 2013",0
"Jun 2, 2013",0
"Jun 3, 2013",0
"Jun 4, 2013",23
"Jun 5, 2013",0
"Jun 6, 2013",0
"Jun 7, 2013",0
"Jun 8, 2013",0
"Jun 9, 2013",0
"Jun 10, 2013",0
"Jun 11, 2013",0
"Jun 12, 2013",0
"Jun 13, 2013",0
"Jun 14, 2013",0
"Jun 15, 2013",0
"Jun 16, 2013",0
"Jun 17, 2013",0
"Jun 18, 2013",23
