3,4,5,6,7,8,9
1.7135922330097086,2.3640776699029127,2.8737864077669903,3.266990291262136,3.441747572815534,3.8446601941747574,4.20873786407767
1.5436893203883495,2.203883495145631,2.592233009708738,3.063106796116505,3.1650485436893203,3.733009708737864,4.160194174757281
1.7184466019417475,2.3883495145631066,2.8932038834951457,3.320388349514563,3.5242718446601944,3.9223300970873787,4.218446601941747
1.1635366639509443,1.8949191394588467,2.682584385076441,3.227586805552491,3.460609238991319,3.857301998718998,4.165896112394717
1.1260210260622336,1.7685182803640453,2.2923311266208155,2.744395057419193,3.1156644461863356,3.2977648567822038,3.6667630706187757
1.1614379618997768,1.79813099617144,2.5782576433390316,3.075831835086778,3.3214142539200453,3.6996563737749057,4.0490713797636255
1.1266666666666667,1.86,2.6866666666666665,3.18,3.3933333333333335,3.8066666666666666,4.093333333333334
1.6019417475728155,2.1650485436893203,2.6553398058252426,2.995145631067961,3.2184466019417477,3.7184466019417477,4.155339805825243
1.7087378640776698,2.3640776699029127,2.8689320388349513,3.3009708737864076,3.4514563106796117,3.8932038834951457,4.228155339805825
1.1675603620087682,1.8757932386722334,2.6634049589205144,3.2253262308178856,3.421281680861877,3.8101013050757873,4.077298173788098
1.1362260208943633,1.8024881909855208,2.369497634767665,2.779098836320934,3.139741964667076,3.3103588799478136,3.642383874084514
1.166461002525649,1.8074572037427,2.571573359865751,3.0838424104727356,3.346181769108887,3.7393277715651667,4.049956931133654
