Date,GT_SearchIndex
"Apr 12, 2013",51
"Apr 13, 2013",62
"Apr 14, 2013",0
"Apr 15, 2013",0
"Apr 16, 2013",0
"Apr 17, 2013",0
"Apr 18, 2013",0
"Apr 19, 2013",0
"Apr 20, 2013",0
"Apr 21, 2013",93
"Apr 22, 2013",49
"Apr 23, 2013",48
"Apr 24, 2013",49
"Apr 25, 2013",50
"Apr 26, 2013",52
"Apr 27, 2013",0
"Apr 28, 2013",62
"Apr 29, 2013",49
"Apr 30, 2013",0
"May 1, 2013",50
"May 2, 2013",0
"May 3, 2013",0
"May 4, 2013",63
"May 5, 2013",0
"May 6, 2013",49
"May 7, 2013",49
"May 8, 2013",49
"May 9, 2013",75
"May 10, 2013",52
"May 11, 2013",0
"May 12, 2013",65
"May 13, 2013",51
"May 14, 2013",50
"May 15, 2013",0
"May 16, 2013",0
"May 17, 2013",0
"May 18, 2013",0
"May 19, 2013",0
"May 20, 2013",0
"May 21, 2013",49
"May 22, 2013",0
"May 23, 2013",51
"May 24, 2013",0
"May 25, 2013",0
"May 26, 2013",69
"May 27, 2013",0
"May 28, 2013",100
"May 29, 2013",0
"May 30, 2013",0
"May 31, 2013",0
"Jun 1, 2013",64
"Jun 2, 2013",0
"Jun 3, 2013",51
"Jun 4, 2013",0
"Jun 5, 2013",51
"Jun 6, 2013",51
"Jun 7, 2013",0
"Jun 8, 2013",0
"Jun 9, 2013",64
"Jun 10, 2013",0
"Jun 11, 2013",0
"Jun 12, 2013",51
"Jun 13, 2013",0
"Jun 14, 2013",0
"Jun 15, 2013",0
"Jun 16, 2013",66
"Jun 17, 2013",0
"Jun 18, 2013",0
"Jun 19, 2013",0
"Jun 20, 2013",0
"Jun 21, 2013",0
"Jun 22, 2013",65
"Jun 23, 2013",0
"Jun 24, 2013",51
"Jun 25, 2013",0
"Jun 26, 2013",0
"Jun 27, 2013",51
"Jun 28, 2013",0
"Jun 29, 2013",0
"Jun 30, 2013",0
"Jul 1, 2013",0
"Jul 2, 2013",0
