Date,GT_SearchIndex
"Sep 16 – 22, 2012",28
"Sep 23 – 29, 2012",56
"Sep 30 – Oct 6, 2012",41
"Oct 7 – 13, 2012",27
"Oct 14 – 20, 2012",81
"Oct 21 – 27, 2012",0
"Oct 28 – Nov 3, 2012",54
"Nov 4 – 10, 2012",26
"Nov 11 – 17, 2012",95
"Nov 18 – 24, 2012",57
"Nov 25 – Dec 1, 2012",0
"Dec 2 – 8, 2012",26
"Dec 9 – 15, 2012",26
"Dec 16 – 22, 2012",40
"Dec 23 – 29, 2012",61
"Dec 30, 2012 – Jan 5, 2013",0
"Jan 6 – 12, 2013",25
"Jan 13 – 19, 2013",50
"Jan 20 – 26, 2013",0
"Jan 27 – Feb 2, 2013",49
"Feb 3 – 9, 2013",49
"Feb 10 – 16, 2013",25
"Feb 17 – 23, 2013",25
"Feb 24 – Mar 2, 2013",24
"Mar 3 – 9, 2013",73
"Mar 10 – 16, 2013",49
"Mar 17 – 23, 2013",61
"Mar 24 – 30, 2013",0
"Mar 31 – Apr 6, 2013",50
"Apr 7 – 13, 2013",0
"Apr 14 – 20, 2013",49
"Apr 21 – 27, 2013",50
"Apr 28 – May 4, 2013",25
"May 5 – 11, 2013",50
"May 12 – 18, 2013",25
"May 19 – 25, 2013",0
"May 26 – Jun 1, 2013",26
"Jun 2 – 8, 2013",76
"Jun 9 – 15, 2013",0
"Jun 16 – 22, 2013",26
"Jun 23 – 29, 2013",26
"Jun 30 – Jul 6, 2013",27
"Jul 7 – 13, 2013",0
"Jul 14 – 20, 2013",0
"Jul 21 – 27, 2013",26
"Jul 28 – Aug 3, 2013",25
"Aug 4 – 10, 2013",26
"Aug 11 – 17, 2013",25
"Aug 18 – 24, 2013",50
"Aug 25 – 31, 2013",24
"Sep 1 – 7, 2013",38
"Sep 8 – 14, 2013",0
"Sep 15 – 21, 2013",24
"Sep 22 – 28, 2013",50
"Sep 29 – Oct 5, 2013",0
"Oct 6 – 12, 2013",0
"Oct 13 – 19, 2013",0
"Oct 20 – 26, 2013",49
"Oct 27 – Nov 2, 2013",49
"Nov 3 – 9, 2013",24
"Nov 10 – 16, 2013",84
"Nov 17 – 23, 2013",35
"Nov 24 – 30, 2013",25
"Dec 1 – 7, 2013",45
"Dec 8 – 14, 2013",47
"Dec 15 – 21, 2013",25
"Dec 22 – 28, 2013",28
"Dec 29, 2013 – Jan 4, 2014",0
"Jan 5 – 11, 2014",23
"Jan 12 – 18, 2014",0
"Jan 19 – 25, 2014",46
"Jan 26 – Feb 1, 2014",46
"Feb 2 – 8, 2014",36
"Feb 9 – 15, 2014",68
"Feb 16 – 22, 2014",23
"Feb 23 – Mar 1, 2014",45
"Mar 2 – 8, 2014",45
"Mar 9 – 15, 2014",46
"Mar 16 – 22, 2014",23
"Mar 23 – 29, 2014",0
"Mar 30 – Apr 5, 2014",57
"Apr 6 – 12, 2014",59
"Apr 13 – 19, 2014",23
"Apr 20 – 26, 2014",24
"Apr 27 – May 3, 2014",0
"May 4 – 10, 2014",24
"May 11 – 17, 2014",0
"May 18 – 24, 2014",52
"May 25 – 31, 2014",28
"Jun 1 – 7, 2014",41
"Jun 8 – 14, 2014",27
"Jun 15 – 21, 2014",28
"Jun 22 – 28, 2014",42
"Jun 29 – Jul 5, 2014",0
"Jul 6 – 12, 2014",27
"Jul 13 – 19, 2014",27
"Jul 20 – 26, 2014",0
"Jul 27 – Aug 2, 2014",0
"Aug 3 – 9, 2014",0
"Aug 10 – 16, 2014",0
"Aug 17 – 23, 2014",27
"Aug 24 – 30, 2014",40
"Aug 31 – Sep 6, 2014",40
"Sep 7 – 13, 2014",75
"Sep 14 – 20, 2014",38
"Sep 21 – 27, 2014",64
"Sep 28 – Oct 4, 2014",26
"Oct 5 – 11, 2014",26
"Oct 12 – 18, 2014",0
"Oct 19 – 25, 2014",38
"Oct 26 – Nov 1, 2014",51
"Nov 2 – 8, 2014",38
"Nov 9 – 15, 2014",25
"Nov 16 – 22, 2014",50
"Nov 23 – 29, 2014",27
"Nov 30 – Dec 6, 2014",72
"Dec 7 – 13, 2014",37
"Dec 14 – 20, 2014",53
"Dec 21 – 27, 2014",30
"Dec 28, 2014 – Jan 3, 2015",29
"Jan 4 – 10, 2015",25
"Jan 11 – 17, 2015",25
"Jan 18 – 24, 2015",50
"Jan 25 – 31, 2015",49
"Feb 1 – 7, 2015",24
"Feb 8 – 14, 2015",72
"Feb 15 – 21, 2015",62
"Feb 22 – 28, 2015",24
"Mar 1 – 7, 2015",24
"Mar 8 – 14, 2015",74
"Mar 15 – 21, 2015",37
"Mar 22 – 28, 2015",55
"Mar 29 – Apr 4, 2015",39
"Apr 5 – 11, 2015",0
"Apr 12 – 18, 2015",100
"Apr 19 – 25, 2015",75
"Apr 26 – May 2, 2015",51
"May 3 – 9, 2015",52
"May 10 – 16, 2015",26
"May 17 – 23, 2015",27
"May 24 – 30, 2015",0
"May 31 – Jun 6, 2015",27
"Jun 7 – 13, 2015",0
"Jun 14 – 20, 2015",0
"Jun 21 – 27, 2015",0
"Jun 28 – Jul 4, 2015",0
"Jul 5 – 11, 2015",27
"Jul 12 – 18, 2015",82
"Jul 19 – 25, 2015",28
"Jul 26 – Aug 1, 2015",0
"Aug 2 – 8, 2015",27
"Aug 9 – 15, 2015",27
"Aug 16 – 22, 2015",53
"Aug 23 – 29, 2015",65
"Aug 30 – Sep 5, 2015",39
"Sep 6 – 12, 2015",78
"Sep 13 – 19, 2015",50
"Sep 20 – 26, 2015",25
"Sep 27 – Oct 3, 2015",50
"Oct 4 – 10, 2015",25
"Oct 11 – 17, 2015",75
"Oct 18 – 24, 2015",73
"Oct 25 – 31, 2015",36
"Nov 1 – 7, 2015",60
"Nov 8 – 14, 2015",73
"Nov 15 – 21, 2015",24
"Nov 22 – 28, 2015",0
"Nov 29 – Dec 5, 2015",70
"Dec 6 – 12, 2015",47
"Dec 13 – 19, 2015",73
"Dec 20 – 26, 2015",29
"Dec 27, 2015 – Jan 2, 2016",26
"Jan 3 – 9, 2016",21
"Jan 10 – 16, 2016",79
"Jan 17 – 23, 2016",41
"Jan 24 – 30, 2016",50
"Jan 31 – Feb 6, 2016",69
"Feb 7 – 13, 2016",20
"Feb 14 – 20, 2016",40
"Feb 21 – 27, 2016",59
"Feb 28 – Mar 5, 2016",88
"Mar 6 – 12, 2016",40
"Mar 13 – 19, 2016",50
"Mar 20 – 26, 2016",51
"Mar 27 – Apr 2, 2016",31
"Apr 3 – 9, 2016",30
"Apr 10 – 16, 2016",20
"Apr 17 – 23, 2016",80
"Apr 24 – 30, 2016",59
"May 1 – 7, 2016",60
"May 8 – 14, 2016",51
