Date,GT_SearchIndex
"Jun 12 – 18, 2011",100
"Jun 19 – 25, 2011",26
"Jun 26 – Jul 2, 2011",27
"Jul 3 – 9, 2011",27
"Jul 10 – 16, 2011",19
"Jul 17 – 23, 2011",19
"Jul 24 – 30, 2011",19
"Jul 31 – Aug 6, 2011",25
"Aug 7 – 13, 2011",12
"Aug 14 – 20, 2011",0
"Aug 21 – 27, 2011",12
"Aug 28 – Sep 3, 2011",12
"Sep 4 – 10, 2011",0
"Sep 11 – 17, 2011",0
"Sep 18 – 24, 2011",12
"Sep 25 – Oct 1, 2011",0
"Oct 2 – 8, 2011",0
"Oct 9 – 15, 2011",11
"Oct 16 – 22, 2011",11
"Oct 23 – 29, 2011",0
"Oct 30 – Nov 5, 2011",0
"Nov 6 – 12, 2011",0
"Nov 13 – 19, 2011",11
"Nov 20 – 26, 2011",0
"Nov 27 – Dec 3, 2011",11
"Dec 4 – 10, 2011",11
"Dec 11 – 17, 2011",11
"Dec 18 – 24, 2011",12
"Dec 25 – 31, 2011",0
"Jan 1 – 7, 2012",0
"Jan 8 – 14, 2012",0
"Jan 15 – 21, 2012",0
"Jan 22 – 28, 2012",0
"Jan 29 – Feb 4, 2012",0
"Feb 5 – 11, 2012",0
"Feb 12 – 18, 2012",0
"Feb 19 – 25, 2012",0
"Feb 26 – Mar 3, 2012",31
"Mar 4 – 10, 2012",0
"Mar 11 – 17, 2012",0
"Mar 18 – 24, 2012",0
"Mar 25 – 31, 2012",10
"Apr 1 – 7, 2012",0
"Apr 8 – 14, 2012",0
"Apr 15 – 21, 2012",20
"Apr 22 – 28, 2012",10
"Apr 29 – May 5, 2012",0
"May 6 – 12, 2012",15
"May 13 – 19, 2012",10
"May 20 – 26, 2012",0
"May 27 – Jun 2, 2012",0
"Jun 3 – 9, 2012",0
"Jun 10 – 16, 2012",10
"Jun 17 – 23, 2012",21
"Jun 24 – 30, 2012",0
"Jul 1 – 7, 2012",11
"Jul 8 – 14, 2012",0
"Jul 15 – 21, 2012",10
"Jul 22 – 28, 2012",20
"Jul 29 – Aug 4, 2012",10
"Aug 5 – 11, 2012",0
"Aug 12 – 18, 2012",0
"Aug 19 – 25, 2012",10
"Aug 26 – Sep 1, 2012",10
"Sep 2 – 8, 2012",0
"Sep 9 – 15, 2012",10
"Sep 16 – 22, 2012",10
"Sep 23 – 29, 2012",19
"Sep 30 – Oct 6, 2012",0
"Oct 7 – 13, 2012",0
"Oct 14 – 20, 2012",9
"Oct 21 – 27, 2012",9
"Oct 28 – Nov 3, 2012",0
"Nov 4 – 10, 2012",0
"Nov 11 – 17, 2012",0
"Nov 18 – 24, 2012",0
