Date,GT_SearchIndex
"May 12 – 18, 2013",23
"May 19 – 25, 2013",100
"May 26 – Jun 1, 2013",65
"Jun 2 – 8, 2013",79
"Jun 9 – 15, 2013",64
"Jun 16 – 22, 2013",70
"Jun 23 – 29, 2013",72
"Jun 30 – Jul 6, 2013",56
"Jul 7 – 13, 2013",64
"Jul 14 – 20, 2013",61
"Jul 21 – 27, 2013",43
"Jul 28 – Aug 3, 2013",54
"Aug 4 – 10, 2013",46
"Aug 11 – 17, 2013",34
"Aug 18 – 24, 2013",37
"Aug 25 – 31, 2013",44
"Sep 1 – 7, 2013",33
"Sep 8 – 14, 2013",41
"Sep 15 – 21, 2013",31
"Sep 22 – 28, 2013",30
"Sep 29 – Oct 5, 2013",27
"Oct 6 – 12, 2013",29
"Oct 13 – 19, 2013",20
"Oct 20 – 26, 2013",24
"Oct 27 – Nov 2, 2013",21
"Nov 3 – 9, 2013",22
"Nov 10 – 16, 2013",26
"Nov 17 – 23, 2013",27
"Nov 24 – 30, 2013",14
"Dec 1 – 7, 2013",30
"Dec 8 – 14, 2013",34
"Dec 15 – 21, 2013",35
"Dec 22 – 28, 2013",28
"Dec 29, 2013 – Jan 4, 2014",31
"Jan 5 – 11, 2014",29
"Jan 12 – 18, 2014",29
"Jan 19 – 25, 2014",26
"Jan 26 – Feb 1, 2014",22
"Feb 2 – 8, 2014",26
"Feb 9 – 15, 2014",19
"Feb 16 – 22, 2014",20
