Date,GT_SearchIndex
"Sep 5, 2008",0
"Sep 6, 2008",99
"Sep 7, 2008",50
"Sep 8, 2008",0
"Sep 9, 2008",100
"Sep 10, 2008",34
"Sep 11, 2008",34
"Sep 12, 2008",0
"Sep 13, 2008",100
"Sep 14, 2008",0
"Sep 15, 2008",34
"Sep 16, 2008",34
"Sep 17, 2008",34
"Sep 18, 2008",87
"Sep 19, 2008",37
"Sep 20, 2008",52
"Sep 21, 2008",51
"Sep 22, 2008",33
"Sep 23, 2008",0
"Sep 24, 2008",0
"Sep 25, 2008",34
"Sep 26, 2008",36
"Sep 27, 2008",51
"Sep 28, 2008",0
"Sep 29, 2008",33
"Sep 30, 2008",0
"Oct 1, 2008",0
"Oct 2, 2008",34
"Oct 3, 2008",0
"Oct 4, 2008",0
"Oct 5, 2008",0
"Oct 6, 2008",32
"Oct 7, 2008",32
"Oct 8, 2008",32
"Oct 9, 2008",33
"Oct 10, 2008",0
"Oct 11, 2008",0
"Oct 12, 2008",52
"Oct 13, 2008",0
"Oct 14, 2008",0
"Oct 15, 2008",32
"Oct 16, 2008",0
"Oct 17, 2008",0
"Oct 18, 2008",0
"Oct 19, 2008",0
"Oct 20, 2008",33
"Oct 21, 2008",33
"Oct 22, 2008",0
"Oct 23, 2008",0
"Oct 24, 2008",0
"Oct 25, 2008",0
"Oct 26, 2008",50
"Oct 27, 2008",32
"Oct 28, 2008",0
"Oct 29, 2008",0
"Oct 30, 2008",33
"Oct 31, 2008",0
"Nov 1, 2008",0
"Nov 2, 2008",49
"Nov 3, 2008",46
"Nov 4, 2008",0
"Nov 5, 2008",0
"Nov 6, 2008",0
"Nov 7, 2008",0
"Nov 8, 2008",0
"Nov 9, 2008",0
"Nov 10, 2008",0
"Nov 11, 2008",0
"Nov 12, 2008",32
"Nov 13, 2008",0
"Nov 14, 2008",0
"Nov 15, 2008",0
"Nov 16, 2008",0
"Nov 17, 2008",0
"Nov 18, 2008",0
