Date,GT_SearchIndex
"May 29, 2009",13
"May 30, 2009",18
"May 31, 2009",19
"Jun 1, 2009",0
"Jun 2, 2009",11
"Jun 3, 2009",23
"Jun 4, 2009",18
"Jun 5, 2009",25
"Jun 6, 2009",18
"Jun 7, 2009",0
"Jun 8, 2009",100
"Jun 9, 2009",93
"Jun 10, 2009",89
"Jun 11, 2009",42
"Jun 12, 2009",45
"Jun 13, 2009",47
"Jun 14, 2009",19
"Jun 15, 2009",18
"Jun 16, 2009",18
"Jun 17, 2009",12
"Jun 18, 2009",36
"Jun 19, 2009",20
"Jun 20, 2009",18
"Jun 21, 2009",29
"Jun 22, 2009",18
"Jun 23, 2009",59
"Jun 24, 2009",18
"Jun 25, 2009",37
"Jun 26, 2009",19
"Jun 27, 2009",19
"Jun 28, 2009",67
"Jun 29, 2009",24
"Jun 30, 2009",42
"Jul 1, 2009",18
"Jul 2, 2009",19
"Jul 3, 2009",0
"Jul 4, 2009",63
"Jul 5, 2009",64
"Jul 6, 2009",25
"Jul 7, 2009",0
"Jul 8, 2009",12
"Jul 9, 2009",12
"Jul 10, 2009",13
"Jul 11, 2009",37
"Jul 12, 2009",28
"Jul 13, 2009",18
"Jul 14, 2009",18
"Jul 15, 2009",0
"Jul 16, 2009",12
"Jul 17, 2009",26
"Jul 18, 2009",19
"Jul 19, 2009",29
"Jul 20, 2009",12
"Jul 21, 2009",12
"Jul 22, 2009",35
"Jul 23, 2009",24
"Jul 24, 2009",26
"Jul 25, 2009",37
"Jul 26, 2009",37
"Jul 27, 2009",24
"Jul 28, 2009",23
"Jul 29, 2009",23
"Jul 30, 2009",12
"Jul 31, 2009",39
"Aug 1, 2009",18
"Aug 2, 2009",37
"Aug 3, 2009",30
"Aug 4, 2009",12
"Aug 5, 2009",18
"Aug 6, 2009",24
"Aug 7, 2009",0
"Aug 8, 2009",36
"Aug 9, 2009",0
"Aug 10, 2009",30
"Aug 11, 2009",12
"Aug 12, 2009",12
"Aug 13, 2009",24
"Aug 14, 2009",13
"Aug 15, 2009",0
"Aug 16, 2009",28
"Aug 17, 2009",24
"Aug 18, 2009",12
"Aug 19, 2009",0
"Aug 20, 2009",0
"Aug 21, 2009",31
"Aug 22, 2009",18
"Aug 23, 2009",18
"Aug 24, 2009",18
"Aug 25, 2009",0
"Aug 26, 2009",12
"Aug 27, 2009",24
