Date,GT_SearchIndex
"Sep 17, 2010",96
"Sep 18, 2010",82
"Sep 19, 2010",77
"Sep 20, 2010",81
"Sep 21, 2010",73
"Sep 22, 2010",77
"Sep 23, 2010",84
"Sep 24, 2010",73
"Sep 25, 2010",91
"Sep 26, 2010",96
"Sep 27, 2010",85
"Sep 28, 2010",75
"Sep 29, 2010",84
"Sep 30, 2010",83
"Oct 1, 2010",85
"Oct 2, 2010",78
"Oct 3, 2010",77
"Oct 4, 2010",88
"Oct 5, 2010",78
"Oct 6, 2010",70
"Oct 7, 2010",78
"Oct 8, 2010",73
"Oct 9, 2010",83
"Oct 10, 2010",78
"Oct 11, 2010",88
"Oct 12, 2010",72
"Oct 13, 2010",74
"Oct 14, 2010",80
"Oct 15, 2010",84
"Oct 16, 2010",93
"Oct 17, 2010",64
"Oct 18, 2010",93
"Oct 19, 2010",78
"Oct 20, 2010",70
"Oct 21, 2010",83
"Oct 22, 2010",83
"Oct 23, 2010",100
"Oct 24, 2010",74
"Oct 25, 2010",85
"Oct 26, 2010",97
"Oct 27, 2010",76
"Oct 28, 2010",87
"Oct 29, 2010",97
"Oct 30, 2010",82
"Oct 31, 2010",68
"Nov 1, 2010",75
"Nov 2, 2010",81
"Nov 3, 2010",78
"Nov 4, 2010",79
"Nov 5, 2010",80
"Nov 6, 2010",91
"Nov 7, 2010",79
"Nov 8, 2010",78
"Nov 9, 2010",92
"Nov 10, 2010",78
"Nov 11, 2010",83
"Nov 12, 2010",69
"Nov 13, 2010",89
"Nov 14, 2010",73
"Nov 15, 2010",74
"Nov 16, 2010",86
"Nov 17, 2010",83
"Nov 18, 2010",77
"Nov 19, 2010",87
"Nov 20, 2010",79
"Nov 21, 2010",64
"Nov 22, 2010",82
"Nov 23, 2010",78
"Nov 24, 2010",73
"Nov 25, 2010",53
"Nov 26, 2010",69
"Nov 27, 2010",68
"Nov 28, 2010",69
"Nov 29, 2010",76
"Nov 30, 2010",81
"Dec 1, 2010",69
"Dec 2, 2010",80
"Dec 3, 2010",85
"Dec 4, 2010",87
"Dec 5, 2010",73
"Dec 6, 2010",66
"Dec 7, 2010",85
"Dec 8, 2010",79
"Dec 9, 2010",91
"Dec 10, 2010",82
"Dec 11, 2010",74
"Dec 12, 2010",69
"Dec 13, 2010",73
"Dec 14, 2010",82
"Dec 15, 2010",96
"Dec 16, 2010",74
