Date,GT_SearchIndex
"Mar 8 – 14, 2015",93
"Mar 15 – 21, 2015",86
"Mar 22 – 28, 2015",94
"Mar 29 – Apr 4, 2015",86
"Apr 5 – 11, 2015",92
"Apr 12 – 18, 2015",73
"Apr 19 – 25, 2015",85
"Apr 26 – May 2, 2015",73
"May 3 – 9, 2015",82
"May 10 – 16, 2015",68
"May 17 – 23, 2015",67
"May 24 – 30, 2015",78
"May 31 – Jun 6, 2015",62
"Jun 7 – 13, 2015",63
"Jun 14 – 20, 2015",52
"Jun 21 – 27, 2015",47
"Jun 28 – Jul 4, 2015",81
"Jul 5 – 11, 2015",53
"Jul 12 – 18, 2015",57
"Jul 19 – 25, 2015",62
"Jul 26 – Aug 1, 2015",51
"Aug 2 – 8, 2015",54
"Aug 9 – 15, 2015",62
"Aug 16 – 22, 2015",77
"Aug 23 – 29, 2015",69
"Aug 30 – Sep 5, 2015",68
"Sep 6 – 12, 2015",65
"Sep 13 – 19, 2015",46
"Sep 20 – 26, 2015",67
"Sep 27 – Oct 3, 2015",58
"Oct 4 – 10, 2015",50
"Oct 11 – 17, 2015",56
"Oct 18 – 24, 2015",75
"Oct 25 – 31, 2015",59
"Nov 1 – 7, 2015",83
"Nov 8 – 14, 2015",58
"Nov 15 – 21, 2015",81
"Nov 22 – 28, 2015",59
"Nov 29 – Dec 5, 2015",79
"Dec 6 – 12, 2015",91
"Dec 13 – 19, 2015",97
"Dec 20 – 26, 2015",57
"Dec 27, 2015 – Jan 2, 2016",47
"Jan 3 – 9, 2016",74
"Jan 10 – 16, 2016",64
"Jan 17 – 23, 2016",65
"Jan 24 – 30, 2016",72
"Jan 31 – Feb 6, 2016",76
"Feb 7 – 13, 2016",68
"Feb 14 – 20, 2016",76
"Feb 21 – 27, 2016",93
"Feb 28 – Mar 5, 2016",75
"Mar 6 – 12, 2016",86
"Mar 13 – 19, 2016",73
"Mar 20 – 26, 2016",84
"Mar 27 – Apr 2, 2016",81
"Apr 3 – 9, 2016",78
"Apr 10 – 16, 2016",100
"Apr 17 – 23, 2016",85
"Apr 24 – 30, 2016",82
"May 1 – 7, 2016",87
"May 8 – 14, 2016",73
