Date,GT_SearchIndex
"Mar 1 – 7, 2015",27
"Mar 8 – 14, 2015",46
"Mar 15 – 21, 2015",84
"Mar 22 – 28, 2015",72
"Mar 29 – Apr 4, 2015",68
"Apr 5 – 11, 2015",38
"Apr 12 – 18, 2015",37
"Apr 19 – 25, 2015",28
"Apr 26 – May 2, 2015",37
"May 3 – 9, 2015",19
"May 10 – 16, 2015",69
"May 17 – 23, 2015",100
"May 24 – 30, 2015",62
"May 31 – Jun 6, 2015",60
"Jun 7 – 13, 2015",21
"Jun 14 – 20, 2015",91
"Jun 21 – 27, 2015",20
"Jun 28 – Jul 4, 2015",21
"Jul 5 – 11, 2015",51
"Jul 12 – 18, 2015",30
"Jul 19 – 25, 2015",41
"Jul 26 – Aug 1, 2015",30
"Aug 2 – 8, 2015",40
"Aug 9 – 15, 2015",20
"Aug 16 – 22, 2015",20
"Aug 23 – 29, 2015",19
"Aug 30 – Sep 5, 2015",19
"Sep 6 – 12, 2015",0
"Sep 13 – 19, 2015",19
"Sep 20 – 26, 2015",46
"Sep 27 – Oct 3, 2015",18
"Oct 4 – 10, 2015",37
"Oct 11 – 17, 2015",37
"Oct 18 – 24, 2015",36
"Oct 25 – 31, 2015",36
"Nov 1 – 7, 2015",18
"Nov 8 – 14, 2015",64
"Nov 15 – 21, 2015",45
"Nov 22 – 28, 2015",39
"Nov 29 – Dec 5, 2015",35
"Dec 6 – 12, 2015",35
"Dec 13 – 19, 2015",36
"Dec 20 – 26, 2015",21
"Dec 27, 2015 – Jan 2, 2016",19
"Jan 3 – 9, 2016",38
"Jan 10 – 16, 2016",44
"Jan 17 – 23, 2016",15
"Jan 24 – 30, 2016",30
"Jan 31 – Feb 6, 2016",15
"Feb 7 – 13, 2016",22
"Feb 14 – 20, 2016",0
"Feb 21 – 27, 2016",29
"Feb 28 – Mar 5, 2016",15
"Mar 6 – 12, 2016",29
"Mar 13 – 19, 2016",15
"Mar 20 – 26, 2016",30
"Mar 27 – Apr 2, 2016",45
"Apr 3 – 9, 2016",52
"Apr 10 – 16, 2016",30
"Apr 17 – 23, 2016",74
"Apr 24 – 30, 2016",37
"May 1 – 7, 2016",22
"May 8 – 14, 2016",60
