Date,GT_SearchIndex
"Mar 7, 2014",42
"Mar 8, 2014",0
"Mar 9, 2014",100
"Mar 10, 2014",27
"Mar 11, 2014",0
"Mar 12, 2014",27
"Mar 13, 2014",27
"Mar 14, 2014",29
"Mar 15, 2014",34
"Mar 16, 2014",0
"Mar 17, 2014",80
"Mar 18, 2014",80
"Mar 19, 2014",80
"Mar 20, 2014",27
"Mar 21, 2014",57
"Mar 22, 2014",34
"Mar 23, 2014",50
"Mar 24, 2014",80
"Mar 25, 2014",26
"Mar 26, 2014",27
"Mar 27, 2014",54
"Mar 28, 2014",28
"Mar 29, 2014",32
"Mar 30, 2014",49
"Mar 31, 2014",27
"Apr 1, 2014",27
"Apr 2, 2014",27
"Apr 3, 2014",27
"Apr 4, 2014",0
"Apr 5, 2014",0
"Apr 6, 2014",0
"Apr 7, 2014",39
"Apr 8, 2014",0
"Apr 9, 2014",27
"Apr 10, 2014",41
"Apr 11, 2014",0
"Apr 12, 2014",35
"Apr 13, 2014",0
"Apr 14, 2014",0
"Apr 15, 2014",26
"Apr 16, 2014",0
"Apr 17, 2014",0
"Apr 18, 2014",30
"Apr 19, 2014",0
"Apr 20, 2014",0
"Apr 21, 2014",28
"Apr 22, 2014",0
"Apr 23, 2014",67
"Apr 24, 2014",27
"Apr 25, 2014",57
"Apr 26, 2014",69
"Apr 27, 2014",0
"Apr 28, 2014",0
"Apr 29, 2014",0
"Apr 30, 2014",26
"May 1, 2014",0
"May 2, 2014",29
"May 3, 2014",0
"May 4, 2014",34
"May 5, 2014",0
"May 6, 2014",0
"May 7, 2014",28
"May 8, 2014",28
"May 9, 2014",0
"May 10, 2014",35
"May 11, 2014",0
"May 12, 2014",0
"May 13, 2014",0
