Date,GT_SearchIndex
"May 4, 2012",0
"May 5, 2012",32
"May 6, 2012",64
"May 7, 2012",37
"May 8, 2012",24
"May 9, 2012",0
"May 10, 2012",25
"May 11, 2012",0
"May 12, 2012",0
"May 13, 2012",100
"May 14, 2012",51
"May 15, 2012",62
"May 16, 2012",25
"May 17, 2012",0
"May 18, 2012",28
"May 19, 2012",0
"May 20, 2012",67
"May 21, 2012",38
"May 22, 2012",37
"May 23, 2012",25
"May 24, 2012",26
"May 25, 2012",28
"May 26, 2012",0
"May 27, 2012",89
"May 28, 2012",32
"May 29, 2012",63
"May 30, 2012",50
"May 31, 2012",38
"Jun 1, 2012",65
"Jun 2, 2012",65
"Jun 3, 2012",33
"Jun 4, 2012",50
"Jun 5, 2012",50
"Jun 6, 2012",0
"Jun 7, 2012",26
"Jun 8, 2012",27
"Jun 9, 2012",33
"Jun 10, 2012",33
"Jun 11, 2012",65
"Jun 12, 2012",0
"Jun 13, 2012",26
"Jun 14, 2012",26
"Jun 15, 2012",28
"Jun 16, 2012",34
"Jun 17, 2012",0
"Jun 18, 2012",26
"Jun 19, 2012",26
"Jun 20, 2012",52
"Jun 21, 2012",26
"Jun 22, 2012",27
"Jun 23, 2012",0
"Jun 24, 2012",34
"Jun 25, 2012",26
"Jun 26, 2012",25
"Jun 27, 2012",0
"Jun 28, 2012",0
"Jun 29, 2012",0
"Jun 30, 2012",32
"Jul 1, 2012",33
"Jul 2, 2012",0
"Jul 3, 2012",26
"Jul 4, 2012",0
"Jul 5, 2012",28
"Jul 6, 2012",0
"Jul 7, 2012",0
"Jul 8, 2012",32
"Jul 9, 2012",0
"Jul 10, 2012",25
"Jul 11, 2012",0
"Jul 12, 2012",0
"Jul 13, 2012",0
"Jul 14, 2012",0
"Jul 15, 2012",0
"Jul 16, 2012",0
"Jul 17, 2012",25
"Jul 18, 2012",0
"Jul 19, 2012",51
"Jul 20, 2012",78
"Jul 21, 2012",0
"Jul 22, 2012",33
"Jul 23, 2012",0
"Jul 24, 2012",0
"Jul 25, 2012",0
"Jul 26, 2012",25
"Jul 27, 2012",26
"Jul 28, 2012",0
"Jul 29, 2012",32
"Jul 30, 2012",25
"Jul 31, 2012",0
"Aug 1, 2012",0
"Aug 2, 2012",0
"Aug 3, 2012",26
"Aug 4, 2012",0
"Aug 5, 2012",32
"Aug 6, 2012",0
"Aug 7, 2012",0
"Aug 8, 2012",0
"Aug 9, 2012",0
"Aug 10, 2012",26
"Aug 11, 2012",0
"Aug 12, 2012",32
"Aug 13, 2012",0
"Aug 14, 2012",0
