Date,GT_SearchIndex
"May 1 – 7, 2011",0
"May 8 – 14, 2011",25
"May 15 – 21, 2011",50
"May 22 – 28, 2011",38
"May 29 – Jun 4, 2011",66
"Jun 5 – 11, 2011",76
"Jun 12 – 18, 2011",26
"Jun 19 – 25, 2011",51
"Jun 26 – Jul 2, 2011",38
"Jul 3 – 9, 2011",26
"Jul 10 – 16, 2011",100
"Jul 17 – 23, 2011",37
"Jul 24 – 30, 2011",98
"Jul 31 – Aug 6, 2011",37
"Aug 7 – 13, 2011",36
"Aug 14 – 20, 2011",73
"Aug 21 – 27, 2011",24
"Aug 28 – Sep 3, 2011",24
"Sep 4 – 10, 2011",72
"Sep 11 – 17, 2011",57
"Sep 18 – 24, 2011",23
"Sep 25 – Oct 1, 2011",34
"Oct 2 – 8, 2011",56
"Oct 9 – 15, 2011",44
"Oct 16 – 22, 2011",22
"Oct 23 – 29, 2011",67
"Oct 30 – Nov 5, 2011",23
"Nov 6 – 12, 2011",43
"Nov 13 – 19, 2011",22
"Nov 20 – 26, 2011",23
"Nov 27 – Dec 3, 2011",31
"Dec 4 – 10, 2011",0
"Dec 11 – 17, 2011",32
"Dec 18 – 24, 2011",22
"Dec 25 – 31, 2011",23
"Jan 1 – 7, 2012",43
"Jan 8 – 14, 2012",30
"Jan 15 – 21, 2012",40
"Jan 22 – 28, 2012",39
"Jan 29 – Feb 4, 2012",39
"Feb 5 – 11, 2012",30
"Feb 12 – 18, 2012",29
"Feb 19 – 25, 2012",29
"Feb 26 – Mar 3, 2012",20
"Mar 4 – 10, 2012",40
"Mar 11 – 17, 2012",40
"Mar 18 – 24, 2012",30
"Mar 25 – 31, 2012",39
"Apr 1 – 7, 2012",20
"Apr 8 – 14, 2012",31
"Apr 15 – 21, 2012",29
"Apr 22 – 28, 2012",58
"Apr 29 – May 5, 2012",19
"May 6 – 12, 2012",58
"May 13 – 19, 2012",20
"May 20 – 26, 2012",40
"May 27 – Jun 2, 2012",41
"Jun 3 – 9, 2012",30
"Jun 10 – 16, 2012",71
"Jun 17 – 23, 2012",30
"Jun 24 – 30, 2012",40
"Jul 1 – 7, 2012",21
"Jul 8 – 14, 2012",19
"Jul 15 – 21, 2012",39
"Jul 22 – 28, 2012",39
"Jul 29 – Aug 4, 2012",20
"Aug 5 – 11, 2012",39
"Aug 12 – 18, 2012",20
"Aug 19 – 25, 2012",39
"Aug 26 – Sep 1, 2012",29
"Sep 2 – 8, 2012",19
"Sep 9 – 15, 2012",28
"Sep 16 – 22, 2012",28
"Sep 23 – 29, 2012",28
"Sep 30 – Oct 6, 2012",73
"Oct 7 – 13, 2012",27
"Oct 14 – 20, 2012",18
"Oct 21 – 27, 2012",44
"Oct 28 – Nov 3, 2012",27
"Nov 4 – 10, 2012",26
"Nov 11 – 17, 2012",18
"Nov 18 – 24, 2012",19
"Nov 25 – Dec 1, 2012",42
"Dec 2 – 8, 2012",17
"Dec 9 – 15, 2012",0
"Dec 16 – 22, 2012",18
"Dec 23 – 29, 2012",20
"Dec 30, 2012 – Jan 5, 2013",0
"Jan 6 – 12, 2013",33
"Jan 13 – 19, 2013",49
"Jan 20 – 26, 2013",17
"Jan 27 – Feb 2, 2013",16
"Feb 3 – 9, 2013",33
"Feb 10 – 16, 2013",16
"Feb 17 – 23, 2013",16
"Feb 24 – Mar 2, 2013",24
"Mar 3 – 9, 2013",16
"Mar 10 – 16, 2013",48
"Mar 17 – 23, 2013",16
"Mar 24 – 30, 2013",33
"Mar 31 – Apr 6, 2013",17
"Apr 7 – 13, 2013",24
"Apr 14 – 20, 2013",0
"Apr 21 – 27, 2013",0
"Apr 28 – May 4, 2013",0
"May 5 – 11, 2013",17
"May 12 – 18, 2013",34
"May 19 – 25, 2013",17
"May 26 – Jun 1, 2013",17
"Jun 2 – 8, 2013",17
"Jun 9 – 15, 2013",0
"Jun 16 – 22, 2013",34
"Jun 23 – 29, 2013",34
"Jun 30 – Jul 6, 2013",18
"Jul 7 – 13, 2013",0
"Jul 14 – 20, 2013",17
"Jul 21 – 27, 2013",34
"Jul 28 – Aug 3, 2013",0
"Aug 4 – 10, 2013",0
"Aug 11 – 17, 2013",17
"Aug 18 – 24, 2013",33
"Aug 25 – 31, 2013",16
"Sep 1 – 7, 2013",0
"Sep 8 – 14, 2013",0
"Sep 15 – 21, 2013",16
"Sep 22 – 28, 2013",16
"Sep 29 – Oct 5, 2013",16
"Oct 6 – 12, 2013",0
"Oct 13 – 19, 2013",16
"Oct 20 – 26, 2013",16
"Oct 27 – Nov 2, 2013",16
"Nov 3 – 9, 2013",16
"Nov 10 – 16, 2013",16
"Nov 17 – 23, 2013",15
