Date,GT_SearchIndex
"Apr 22, 2011",44
"Apr 23, 2011",0
"Apr 24, 2011",0
"Apr 25, 2011",61
"Apr 26, 2011",0
"Apr 27, 2011",19
"Apr 28, 2011",20
"Apr 29, 2011",41
"Apr 30, 2011",0
"May 1, 2011",53
"May 2, 2011",39
"May 3, 2011",68
"May 4, 2011",60
"May 5, 2011",20
"May 6, 2011",21
"May 7, 2011",54
"May 8, 2011",28
"May 9, 2011",40
"May 10, 2011",100
"May 11, 2011",20
"May 12, 2011",30
"May 13, 2011",21
"May 14, 2011",0
"May 15, 2011",26
"May 16, 2011",20
"May 17, 2011",0
"May 18, 2011",30
"May 19, 2011",0
"May 20, 2011",21
"May 21, 2011",0
"May 22, 2011",27
"May 23, 2011",40
"May 24, 2011",60
"May 25, 2011",0
"May 26, 2011",31
"May 27, 2011",44
"May 28, 2011",0
"May 29, 2011",29
"May 30, 2011",0
"May 31, 2011",20
"Jun 1, 2011",50
"Jun 2, 2011",0
"Jun 3, 2011",21
"Jun 4, 2011",28
"Jun 5, 2011",0
"Jun 6, 2011",0
"Jun 7, 2011",20
"Jun 8, 2011",31
"Jun 9, 2011",21
"Jun 10, 2011",21
"Jun 11, 2011",0
"Jun 12, 2011",55
"Jun 13, 2011",0
"Jun 14, 2011",40
"Jun 15, 2011",20
"Jun 16, 2011",0
"Jun 17, 2011",0
"Jun 18, 2011",27
"Jun 19, 2011",0
"Jun 20, 2011",0
"Jun 21, 2011",20
"Jun 22, 2011",20
"Jun 23, 2011",0
"Jun 24, 2011",21
"Jun 25, 2011",0
"Jun 26, 2011",0
"Jun 27, 2011",0
"Jun 28, 2011",20
"Jun 29, 2011",41
"Jun 30, 2011",0
"Jul 1, 2011",0
"Jul 2, 2011",28
"Jul 3, 2011",0
"Jul 4, 2011",0
"Jul 5, 2011",22
"Jul 6, 2011",20
"Jul 7, 2011",20
"Jul 8, 2011",21
"Jul 9, 2011",26
"Jul 10, 2011",0
"Jul 11, 2011",0
"Jul 12, 2011",20
"Jul 13, 2011",20
"Jul 14, 2011",20
"Jul 15, 2011",21
"Jul 16, 2011",0
"Jul 17, 2011",27
"Jul 18, 2011",30
"Jul 19, 2011",0
"Jul 20, 2011",0
"Jul 21, 2011",0
"Jul 22, 2011",0
"Jul 23, 2011",0
"Jul 24, 2011",0
"Jul 25, 2011",20
"Jul 26, 2011",20
"Jul 27, 2011",0
"Jul 28, 2011",20
"Jul 29, 2011",31
"Jul 30, 2011",26
"Jul 31, 2011",26
"Aug 1, 2011",20
"Aug 2, 2011",0
"Aug 3, 2011",0
"Aug 4, 2011",0
"Aug 5, 2011",0
"Aug 6, 2011",0
"Aug 7, 2011",0
"Aug 8, 2011",0
"Aug 9, 2011",0
"Aug 10, 2011",0
"Aug 11, 2011",0
"Aug 12, 2011",21
"Aug 13, 2011",0
"Aug 14, 2011",0
"Aug 15, 2011",39
"Aug 16, 2011",0
"Aug 17, 2011",0
"Aug 18, 2011",0
"Aug 19, 2011",21
"Aug 20, 2011",0
"Aug 21, 2011",25
"Aug 22, 2011",0
"Aug 23, 2011",0
"Aug 24, 2011",19
"Aug 25, 2011",0
"Aug 26, 2011",0
"Aug 27, 2011",0
"Aug 28, 2011",0
"Aug 29, 2011",0
"Aug 30, 2011",0
