Date,GT_SearchIndex
"Apr 25, 2014",43
"Apr 26, 2014",21
"Apr 27, 2014",0
"Apr 28, 2014",48
"Apr 29, 2014",32
"Apr 30, 2014",16
"May 1, 2014",0
"May 2, 2014",17
"May 3, 2014",32
"May 4, 2014",41
"May 5, 2014",41
"May 6, 2014",41
"May 7, 2014",49
"May 8, 2014",34
"May 9, 2014",60
"May 10, 2014",74
"May 11, 2014",88
"May 12, 2014",41
"May 13, 2014",24
"May 14, 2014",33
"May 15, 2014",25
"May 16, 2014",69
"May 17, 2014",96
"May 18, 2014",43
"May 19, 2014",42
"May 20, 2014",43
"May 21, 2014",94
"May 22, 2014",19
"May 23, 2014",30
"May 24, 2014",25
"May 25, 2014",27
"May 26, 2014",96
"May 27, 2014",28
"May 28, 2014",18
"May 29, 2014",56
"May 30, 2014",69
"May 31, 2014",37
"Jun 1, 2014",25
"Jun 2, 2014",19
"Jun 3, 2014",56
"Jun 4, 2014",47
"Jun 5, 2014",0
"Jun 6, 2014",30
"Jun 7, 2014",37
"Jun 8, 2014",62
"Jun 9, 2014",58
"Jun 10, 2014",48
"Jun 11, 2014",29
"Jun 12, 2014",38
"Jun 13, 2014",99
"Jun 14, 2014",74
"Jun 15, 2014",26
"Jun 16, 2014",39
"Jun 17, 2014",19
"Jun 18, 2014",58
"Jun 19, 2014",20
"Jun 20, 2014",20
"Jun 21, 2014",37
"Jun 22, 2014",75
"Jun 23, 2014",0
"Jun 24, 2014",48
"Jun 25, 2014",19
"Jun 26, 2014",0
"Jun 27, 2014",30
"Jun 28, 2014",0
"Jun 29, 2014",100
"Jun 30, 2014",19
"Jul 1, 2014",19
"Jul 2, 2014",20
"Jul 3, 2014",41
"Jul 4, 2014",25
"Jul 5, 2014",27
"Jul 6, 2014",0
"Jul 7, 2014",19
"Jul 8, 2014",38
"Jul 9, 2014",48
"Jul 10, 2014",20
"Jul 11, 2014",20
"Jul 12, 2014",24
"Jul 13, 2014",36
"Jul 14, 2014",0
"Jul 15, 2014",19
"Jul 16, 2014",19
"Jul 17, 2014",29
"Jul 18, 2014",30
"Jul 19, 2014",24
"Jul 20, 2014",73
"Jul 21, 2014",39
"Jul 22, 2014",29
"Jul 23, 2014",20
"Jul 24, 2014",0
"Jul 25, 2014",30
"Jul 26, 2014",0
"Jul 27, 2014",25
"Jul 28, 2014",38
"Jul 29, 2014",38
"Jul 30, 2014",38
"Jul 31, 2014",39
"Aug 1, 2014",20
"Aug 2, 2014",24
"Aug 3, 2014",24
"Aug 4, 2014",0
"Aug 5, 2014",19
"Aug 6, 2014",38
"Aug 7, 2014",29
"Aug 8, 2014",20
"Aug 9, 2014",0
"Aug 10, 2014",48
"Aug 11, 2014",0
"Aug 12, 2014",37
