Date,GT_SearchIndex
"Aug 14, 2015",60
"Aug 15, 2015",53
"Aug 16, 2015",54
"Aug 17, 2015",37
"Aug 18, 2015",34
"Aug 19, 2015",26
"Aug 20, 2015",41
"Aug 21, 2015",62
"Aug 22, 2015",26
"Aug 23, 2015",56
"Aug 24, 2015",59
"Aug 25, 2015",98
"Aug 26, 2015",46
"Aug 27, 2015",41
"Aug 28, 2015",63
"Aug 29, 2015",78
"Aug 30, 2015",65
"Aug 31, 2015",52
"Sep 1, 2015",72
"Sep 2, 2015",80
"Sep 3, 2015",60
"Sep 4, 2015",37
"Sep 5, 2015",46
"Sep 6, 2015",61
"Sep 7, 2015",46
"Sep 8, 2015",42
"Sep 9, 2015",65
"Sep 10, 2015",51
"Sep 11, 2015",35
"Sep 12, 2015",66
"Sep 13, 2015",41
"Sep 14, 2015",69
"Sep 15, 2015",51
"Sep 16, 2015",61
"Sep 17, 2015",63
"Sep 18, 2015",46
"Sep 19, 2015",82
"Sep 20, 2015",65
"Sep 21, 2015",53
"Sep 22, 2015",82
"Sep 23, 2015",100
"Sep 24, 2015",57
"Sep 25, 2015",56
"Sep 26, 2015",55
"Sep 27, 2015",41
"Sep 28, 2015",43
"Sep 29, 2015",74
"Sep 30, 2015",45
"Oct 1, 2015",46
"Oct 2, 2015",56
"Oct 3, 2015",51
"Oct 4, 2015",53
"Oct 5, 2015",59
"Oct 6, 2015",49
"Oct 7, 2015",56
"Oct 8, 2015",46
"Oct 9, 2015",60
"Oct 10, 2015",35
"Oct 11, 2015",64
"Oct 12, 2015",71
"Oct 13, 2015",65
"Oct 14, 2015",74
"Oct 15, 2015",72
"Oct 16, 2015",72
"Oct 17, 2015",70
"Oct 18, 2015",59
"Oct 19, 2015",57
"Oct 20, 2015",49
"Oct 21, 2015",61
"Oct 22, 2015",81
"Oct 23, 2015",49
"Oct 24, 2015",47
"Oct 25, 2015",71
"Oct 26, 2015",67
"Oct 27, 2015",28
"Oct 28, 2015",63
"Oct 29, 2015",81
"Oct 30, 2015",50
"Oct 31, 2015",41
"Nov 1, 2015",71
"Nov 2, 2015",46
"Nov 3, 2015",49
"Nov 4, 2015",54
"Nov 5, 2015",61
"Nov 6, 2015",56
"Nov 7, 2015",55
"Nov 8, 2015",46
"Nov 9, 2015",49
"Nov 10, 2015",53
"Nov 11, 2015",42
"Nov 12, 2015",83
"Nov 13, 2015",75
"Nov 14, 2015",58
"Nov 15, 2015",48
"Nov 16, 2015",51
"Nov 17, 2015",60
"Nov 18, 2015",49
"Nov 19, 2015",52
"Nov 20, 2015",54
"Nov 21, 2015",43
"Nov 22, 2015",48
"Nov 23, 2015",63
"Nov 24, 2015",66
