Date,GT_SearchIndex
"Jan 4 – 10, 2015",7
"Jan 11 – 17, 2015",44
"Jan 18 – 24, 2015",76
"Jan 25 – 31, 2015",97
"Feb 1 – 7, 2015",83
"Feb 8 – 14, 2015",100
"Feb 15 – 21, 2015",53
"Feb 22 – 28, 2015",62
"Mar 1 – 7, 2015",49
"Mar 8 – 14, 2015",60
"Mar 15 – 21, 2015",46
"Mar 22 – 28, 2015",48
"Mar 29 – Apr 4, 2015",49
"Apr 5 – 11, 2015",33
"Apr 12 – 18, 2015",50
"Apr 19 – 25, 2015",49
"Apr 26 – May 2, 2015",73
"May 3 – 9, 2015",52
"May 10 – 16, 2015",51
"May 17 – 23, 2015",51
"May 24 – 30, 2015",61
"May 31 – Jun 6, 2015",50
"Jun 7 – 13, 2015",48
"Jun 14 – 20, 2015",49
"Jun 21 – 27, 2015",61
"Jun 28 – Jul 4, 2015",43
"Jul 5 – 11, 2015",65
"Jul 12 – 18, 2015",53
"Jul 19 – 25, 2015",43
"Jul 26 – Aug 1, 2015",48
"Aug 2 – 8, 2015",59
"Aug 9 – 15, 2015",54
"Aug 16 – 22, 2015",46
"Aug 23 – 29, 2015",31
"Aug 30 – Sep 5, 2015",33
"Sep 6 – 12, 2015",41
"Sep 13 – 19, 2015",33
"Sep 20 – 26, 2015",33
"Sep 27 – Oct 3, 2015",29
"Oct 4 – 10, 2015",23
"Oct 11 – 17, 2015",27
"Oct 18 – 24, 2015",22
"Oct 25 – 31, 2015",25
"Nov 1 – 7, 2015",42
"Nov 8 – 14, 2015",32
"Nov 15 – 21, 2015",34
"Nov 22 – 28, 2015",26
"Nov 29 – Dec 5, 2015",38
"Dec 6 – 12, 2015",39
"Dec 13 – 19, 2015",43
"Dec 20 – 26, 2015",43
"Dec 27, 2015 – Jan 2, 2016",57
"Jan 3 – 9, 2016",57
"Jan 10 – 16, 2016",41
"Jan 17 – 23, 2016",38
"Jan 24 – 30, 2016",48
"Jan 31 – Feb 6, 2016",30
"Feb 7 – 13, 2016",29
"Feb 14 – 20, 2016",34
"Feb 21 – 27, 2016",36
"Feb 28 – Mar 5, 2016",26
"Mar 6 – 12, 2016",33
"Mar 13 – 19, 2016",15
"Mar 20 – 26, 2016",27
"Mar 27 – Apr 2, 2016",15
"Apr 3 – 9, 2016",25
"Apr 10 – 16, 2016",18
"Apr 17 – 23, 2016",92
"Apr 24 – 30, 2016",53
"May 1 – 7, 2016",42
"May 8 – 14, 2016",49
