Date,GT_SearchIndex
"May 15 – 21, 2011",18
"May 22 – 28, 2011",87
"May 29 – Jun 4, 2011",84
"Jun 5 – 11, 2011",96
"Jun 12 – 18, 2011",100
"Jun 19 – 25, 2011",40
"Jun 26 – Jul 2, 2011",59
"Jul 3 – 9, 2011",87
"Jul 10 – 16, 2011",68
"Jul 17 – 23, 2011",60
"Jul 24 – 30, 2011",42
"Jul 31 – Aug 6, 2011",42
"Aug 7 – 13, 2011",45
"Aug 14 – 20, 2011",42
"Aug 21 – 27, 2011",44
"Aug 28 – Sep 3, 2011",20
"Sep 4 – 10, 2011",28
"Sep 11 – 17, 2011",36
"Sep 18 – 24, 2011",55
"Sep 25 – Oct 1, 2011",29
"Oct 2 – 8, 2011",26
"Oct 9 – 15, 2011",16
"Oct 16 – 22, 2011",16
"Oct 23 – 29, 2011",10
"Oct 30 – Nov 5, 2011",29
"Nov 6 – 12, 2011",22
"Nov 13 – 19, 2011",12
"Nov 20 – 26, 2011",17
"Nov 27 – Dec 3, 2011",12
"Dec 4 – 10, 2011",12
"Dec 11 – 17, 2011",21
"Dec 18 – 24, 2011",26
"Dec 25 – 31, 2011",27
"Jan 1 – 7, 2012",21
"Jan 8 – 14, 2012",23
"Jan 15 – 21, 2012",14
"Jan 22 – 28, 2012",14
"Jan 29 – Feb 4, 2012",11
"Feb 5 – 11, 2012",14
"Feb 12 – 18, 2012",19
"Feb 19 – 25, 2012",17
"Feb 26 – Mar 3, 2012",14
"Mar 4 – 10, 2012",12
"Mar 11 – 17, 2012",20
"Mar 18 – 24, 2012",20
"Mar 25 – 31, 2012",9
"Apr 1 – 7, 2012",17
"Apr 8 – 14, 2012",9
"Apr 15 – 21, 2012",28
"Apr 22 – 28, 2012",14
"Apr 29 – May 5, 2012",8
"May 6 – 12, 2012",23
"May 13 – 19, 2012",6
"May 20 – 26, 2012",35
"May 27 – Jun 2, 2012",24
"Jun 3 – 9, 2012",23
"Jun 10 – 16, 2012",20
"Jun 17 – 23, 2012",17
"Jun 24 – 30, 2012",6
"Jul 1 – 7, 2012",12
"Jul 8 – 14, 2012",6
"Jul 15 – 21, 2012",6
"Jul 22 – 28, 2012",6
"Jul 29 – Aug 4, 2012",6
"Aug 5 – 11, 2012",11
"Aug 12 – 18, 2012",14
"Aug 19 – 25, 2012",17
"Aug 26 – Sep 1, 2012",6
"Sep 2 – 8, 2012",8
"Sep 9 – 15, 2012",11
"Sep 16 – 22, 2012",13
"Sep 23 – 29, 2012",11
"Sep 30 – Oct 6, 2012",13
"Oct 7 – 13, 2012",10
"Oct 14 – 20, 2012",5
"Oct 21 – 27, 2012",15
"Oct 28 – Nov 3, 2012",5
"Nov 4 – 10, 2012",5
"Nov 11 – 17, 2012",23
"Nov 18 – 24, 2012",11
"Nov 25 – Dec 1, 2012",15
"Dec 2 – 8, 2012",7
"Dec 9 – 15, 2012",17
"Dec 16 – 22, 2012",8
"Dec 23 – 29, 2012",14
"Dec 30, 2012 – Jan 5, 2013",10
"Jan 6 – 12, 2013",7
"Jan 13 – 19, 2013",9
"Jan 20 – 26, 2013",7
"Jan 27 – Feb 2, 2013",5
"Feb 3 – 9, 2013",7
"Feb 10 – 16, 2013",5
"Feb 17 – 23, 2013",5
"Feb 24 – Mar 2, 2013",7
"Mar 3 – 9, 2013",5
"Mar 10 – 16, 2013",5
"Mar 17 – 23, 2013",9
"Mar 24 – 30, 2013",10
"Mar 31 – Apr 6, 2013",24
"Apr 7 – 13, 2013",7
