Date,GT_SearchIndex
"Jan 7, 2011",6
"Jan 8, 2011",15
"Jan 9, 2011",22
"Jan 10, 2011",23
"Jan 11, 2011",22
"Jan 12, 2011",8
"Jan 13, 2011",23
"Jan 14, 2011",29
"Jan 15, 2011",51
"Jan 16, 2011",37
"Jan 17, 2011",59
"Jan 18, 2011",100
"Jan 19, 2011",50
"Jan 20, 2011",31
"Jan 21, 2011",26
"Jan 22, 2011",29
"Jan 23, 2011",33
"Jan 24, 2011",25
"Jan 25, 2011",14
"Jan 26, 2011",17
"Jan 27, 2011",14
"Jan 28, 2011",17
"Jan 29, 2011",11
"Jan 30, 2011",35
"Jan 31, 2011",16
"Feb 1, 2011",18
"Feb 2, 2011",8
"Feb 3, 2011",11
"Feb 4, 2011",14
"Feb 5, 2011",20
"Feb 6, 2011",24
"Feb 7, 2011",8
"Feb 8, 2011",0
"Feb 9, 2011",5
"Feb 10, 2011",5
"Feb 11, 2011",6
"Feb 12, 2011",18
"Feb 13, 2011",15
"Feb 14, 2011",14
"Feb 15, 2011",8
"Feb 16, 2011",0
"Feb 17, 2011",8
"Feb 18, 2011",11
"Feb 19, 2011",7
"Feb 20, 2011",7
"Feb 21, 2011",9
"Feb 22, 2011",0
"Feb 23, 2011",0
"Feb 24, 2011",11
"Feb 25, 2011",0
"Feb 26, 2011",11
"Feb 27, 2011",11
"Feb 28, 2011",11
"Mar 1, 2011",11
"Mar 2, 2011",8
"Mar 3, 2011",8
"Mar 4, 2011",6
"Mar 5, 2011",7
"Mar 6, 2011",14
"Mar 7, 2011",0
"Mar 8, 2011",5
"Mar 9, 2011",5
"Mar 10, 2011",5
"Mar 11, 2011",11
"Mar 12, 2011",8
"Mar 13, 2011",8
"Mar 14, 2011",6
"Mar 15, 2011",23
"Mar 16, 2011",0
"Mar 17, 2011",6
"Mar 18, 2011",0
"Mar 19, 2011",0
"Mar 20, 2011",7
"Mar 21, 2011",5
"Mar 22, 2011",5
"Mar 23, 2011",11
"Mar 24, 2011",0
"Mar 25, 2011",6
"Mar 26, 2011",0
"Mar 27, 2011",0
"Mar 28, 2011",5
"Mar 29, 2011",5
"Mar 30, 2011",5
"Mar 31, 2011",5
"Apr 1, 2011",0
"Apr 2, 2011",7
"Apr 3, 2011",0
"Apr 4, 2011",0
"Apr 5, 2011",5
