Date,GT_SearchIndex
"Sep 7, 2012",0
"Sep 8, 2012",0
"Sep 9, 2012",53
"Sep 10, 2012",0
"Sep 11, 2012",42
"Sep 12, 2012",0
"Sep 13, 2012",0
"Sep 14, 2012",0
"Sep 15, 2012",54
"Sep 16, 2012",0
"Sep 17, 2012",0
"Sep 18, 2012",63
"Sep 19, 2012",43
"Sep 20, 2012",44
"Sep 21, 2012",0
"Sep 22, 2012",0
"Sep 23, 2012",53
"Sep 24, 2012",0
"Sep 25, 2012",0
"Sep 26, 2012",0
"Sep 27, 2012",86
"Sep 28, 2012",45
"Sep 29, 2012",53
"Sep 30, 2012",53
"Oct 1, 2012",0
"Oct 2, 2012",42
"Oct 3, 2012",42
"Oct 4, 2012",85
"Oct 5, 2012",44
"Oct 6, 2012",0
"Oct 7, 2012",0
"Oct 8, 2012",84
"Oct 9, 2012",0
"Oct 10, 2012",0
"Oct 11, 2012",0
"Oct 12, 2012",86
"Oct 13, 2012",0
"Oct 14, 2012",100
"Oct 15, 2012",0
"Oct 16, 2012",41
"Oct 17, 2012",0
"Oct 18, 2012",83
"Oct 19, 2012",0
"Oct 20, 2012",0
"Oct 21, 2012",0
"Oct 22, 2012",0
"Oct 23, 2012",40
"Oct 24, 2012",40
"Oct 25, 2012",40
"Oct 26, 2012",0
"Oct 27, 2012",51
"Oct 28, 2012",0
"Oct 29, 2012",39
"Oct 30, 2012",41
"Oct 31, 2012",42
"Nov 1, 2012",0
"Nov 2, 2012",43
"Nov 3, 2012",0
"Nov 4, 2012",49
"Nov 5, 2012",0
"Nov 6, 2012",0
"Nov 7, 2012",38
"Nov 8, 2012",41
"Nov 9, 2012",0
"Nov 10, 2012",0
"Nov 11, 2012",0
"Nov 12, 2012",0
"Nov 13, 2012",40
"Nov 14, 2012",0
"Nov 15, 2012",41
"Nov 16, 2012",0
"Nov 17, 2012",51
"Nov 18, 2012",100
"Nov 19, 2012",0
"Nov 20, 2012",0
"Nov 21, 2012",0
"Nov 22, 2012",0
"Nov 23, 2012",0
"Nov 24, 2012",0
"Nov 25, 2012",0
"Nov 26, 2012",0
"Nov 27, 2012",0
"Nov 28, 2012",39
"Nov 29, 2012",0
"Nov 30, 2012",0
"Dec 1, 2012",0
"Dec 2, 2012",0
"Dec 3, 2012",78
"Dec 4, 2012",0
"Dec 5, 2012",0
"Dec 6, 2012",0
"Dec 7, 2012",0
"Dec 8, 2012",73
"Dec 9, 2012",47
"Dec 10, 2012",0
"Dec 11, 2012",0
"Dec 12, 2012",0
"Dec 13, 2012",40
"Dec 14, 2012",0
"Dec 15, 2012",0
"Dec 16, 2012",49
"Dec 17, 2012",0
"Dec 18, 2012",40
"Dec 19, 2012",81
"Dec 20, 2012",42
"Dec 21, 2012",44
"Dec 22, 2012",52
"Dec 23, 2012",53
"Dec 24, 2012",50
"Dec 25, 2012",0
"Dec 26, 2012",69
"Dec 27, 2012",44
"Dec 28, 2012",88
"Dec 29, 2012",0
"Dec 30, 2012",0
"Dec 31, 2012",0
"Jan 1, 2013",0
"Jan 2, 2013",40
"Jan 3, 2013",0
"Jan 4, 2013",0
"Jan 5, 2013",0
"Jan 6, 2013",0
"Jan 7, 2013",0
"Jan 8, 2013",77
"Jan 9, 2013",39
"Jan 10, 2013",39
"Jan 11, 2013",40
"Jan 12, 2013",93
"Jan 13, 2013",0
"Jan 14, 2013",0
"Jan 15, 2013",0
"Jan 16, 2013",0
"Jan 17, 2013",0
"Jan 18, 2013",0
"Jan 19, 2013",0
"Jan 20, 2013",0
"Jan 21, 2013",40
"Jan 22, 2013",38
"Jan 23, 2013",0
"Jan 24, 2013",38
"Jan 25, 2013",0
"Jan 26, 2013",46
"Jan 27, 2013",0
"Jan 28, 2013",38
"Jan 29, 2013",0
"Jan 30, 2013",0
"Jan 31, 2013",0
"Feb 1, 2013",39
"Feb 2, 2013",0
"Feb 3, 2013",0
"Feb 4, 2013",0
"Feb 5, 2013",37
"Feb 6, 2013",38
"Feb 7, 2013",0
"Feb 8, 2013",0
"Feb 9, 2013",0
"Feb 10, 2013",0
"Feb 11, 2013",0
"Feb 12, 2013",0
"Feb 13, 2013",0
"Feb 14, 2013",0
"Feb 15, 2013",40
"Feb 16, 2013",0
"Feb 17, 2013",0
"Feb 18, 2013",0
"Feb 19, 2013",0
"Feb 20, 2013",0
"Feb 21, 2013",0
"Feb 22, 2013",0
"Feb 23, 2013",0
"Feb 24, 2013",0
"Feb 25, 2013",0
"Feb 26, 2013",0
"Feb 27, 2013",0
"Feb 28, 2013",38
"Mar 1, 2013",78
"Mar 2, 2013",0
"Mar 3, 2013",0
"Mar 4, 2013",38
"Mar 5, 2013",0
"Mar 6, 2013",0
"Mar 7, 2013",38
"Mar 8, 2013",39
"Mar 9, 2013",46
"Mar 10, 2013",0
"Mar 11, 2013",0
"Mar 12, 2013",37
