Date,GT_SearchIndex
"May 22, 2007",0
"May 23, 2007",0
"May 24, 2007",0
"May 25, 2007",0
"May 26, 2007",0
"May 27, 2007",0
"May 28, 2007",0
"May 29, 2007",0
"May 30, 2007",0
"May 31, 2007",0
"Jun 1, 2007",7
"Jun 2, 2007",10
"Jun 3, 2007",10
"Jun 4, 2007",6
"Jun 5, 2007",0
"Jun 6, 2007",6
"Jun 7, 2007",6
"Jun 8, 2007",7
"Jun 9, 2007",10
"Jun 10, 2007",10
"Jun 11, 2007",0
"Jun 12, 2007",0
"Jun 13, 2007",6
"Jun 14, 2007",13
"Jun 15, 2007",7
"Jun 16, 2007",0
"Jun 17, 2007",0
"Jun 18, 2007",7
"Jun 19, 2007",7
"Jun 20, 2007",7
"Jun 21, 2007",0
"Jun 22, 2007",7
"Jun 23, 2007",10
"Jun 24, 2007",0
"Jun 25, 2007",9
"Jun 26, 2007",12
"Jun 27, 2007",6
"Jun 28, 2007",6
"Jun 29, 2007",0
"Jun 30, 2007",0
"Jul 1, 2007",0
"Jul 2, 2007",0
"Jul 3, 2007",7
"Jul 4, 2007",9
"Jul 5, 2007",7
"Jul 6, 2007",13
"Jul 7, 2007",0
"Jul 8, 2007",0
"Jul 9, 2007",6
"Jul 10, 2007",12
"Jul 11, 2007",9
"Jul 12, 2007",10
"Jul 13, 2007",13
"Jul 14, 2007",10
"Jul 15, 2007",0
"Jul 16, 2007",19
"Jul 17, 2007",24
"Jul 18, 2007",31
"Jul 19, 2007",50
"Jul 20, 2007",47
"Jul 21, 2007",100
"Jul 22, 2007",31
"Jul 23, 2007",50
"Jul 24, 2007",15
"Jul 25, 2007",19
"Jul 26, 2007",0
"Jul 27, 2007",13
"Jul 28, 2007",10
"Jul 29, 2007",0
"Jul 30, 2007",0
"Jul 31, 2007",12
"Aug 1, 2007",6
"Aug 2, 2007",0
"Aug 3, 2007",0
"Aug 4, 2007",0
"Aug 5, 2007",0
"Aug 6, 2007",0
"Aug 7, 2007",0
"Aug 8, 2007",12
"Aug 9, 2007",6
"Aug 10, 2007",0
"Aug 11, 2007",0
"Aug 12, 2007",0
"Aug 13, 2007",0
"Aug 14, 2007",6
"Aug 15, 2007",6
"Aug 16, 2007",6
"Aug 17, 2007",0
"Aug 18, 2007",0
"Aug 19, 2007",9
"Aug 20, 2007",0
"Aug 21, 2007",0
"Aug 22, 2007",0
"Aug 23, 2007",0
"Aug 24, 2007",0
"Aug 25, 2007",0
"Aug 26, 2007",0
"Aug 27, 2007",0
"Aug 28, 2007",0
"Aug 29, 2007",0
"Aug 30, 2007",6
"Aug 31, 2007",0
"Sep 1, 2007",10
"Sep 2, 2007",0
"Sep 3, 2007",8
"Sep 4, 2007",0
"Sep 5, 2007",6
"Sep 6, 2007",0
"Sep 7, 2007",0
"Sep 8, 2007",9
"Sep 9, 2007",0
"Sep 10, 2007",0
"Sep 11, 2007",0
"Sep 12, 2007",0
"Sep 13, 2007",0
"Sep 14, 2007",0
"Sep 15, 2007",9
"Sep 16, 2007",0
"Sep 17, 2007",0
"Sep 18, 2007",6
"Sep 19, 2007",0
