Date,GT_SearchIndex
"Mar 7, 2008",22
"Mar 8, 2008",0
"Mar 9, 2008",31
"Mar 10, 2008",21
"Mar 11, 2008",21
"Mar 12, 2008",21
"Mar 13, 2008",0
"Mar 14, 2008",0
"Mar 15, 2008",32
"Mar 16, 2008",0
"Mar 17, 2008",21
"Mar 18, 2008",43
"Mar 19, 2008",33
"Mar 20, 2008",0
"Mar 21, 2008",0
"Mar 22, 2008",0
"Mar 23, 2008",0
"Mar 24, 2008",23
"Mar 25, 2008",32
"Mar 26, 2008",32
"Mar 27, 2008",42
"Mar 28, 2008",0
"Mar 29, 2008",62
"Mar 30, 2008",0
"Mar 31, 2008",0
"Apr 1, 2008",40
"Apr 2, 2008",0
"Apr 3, 2008",0
"Apr 4, 2008",22
"Apr 5, 2008",63
"Apr 6, 2008",32
"Apr 7, 2008",21
"Apr 8, 2008",21
"Apr 9, 2008",20
"Apr 10, 2008",0
"Apr 11, 2008",22
"Apr 12, 2008",0
"Apr 13, 2008",31
"Apr 14, 2008",41
"Apr 15, 2008",20
"Apr 16, 2008",21
"Apr 17, 2008",22
"Apr 18, 2008",23
"Apr 19, 2008",0
"Apr 20, 2008",0
"Apr 21, 2008",0
"Apr 22, 2008",0
"Apr 23, 2008",0
"Apr 24, 2008",21
"Apr 25, 2008",23
"Apr 26, 2008",33
"Apr 27, 2008",32
"Apr 28, 2008",20
"Apr 29, 2008",20
"Apr 30, 2008",0
"May 1, 2008",0
"May 2, 2008",0
"May 3, 2008",0
"May 4, 2008",33
"May 5, 2008",21
"May 6, 2008",51
"May 7, 2008",41
"May 8, 2008",42
"May 9, 2008",0
"May 10, 2008",100
"May 11, 2008",68
"May 12, 2008",41
"May 13, 2008",31
"May 14, 2008",0
"May 15, 2008",21
"May 16, 2008",22
"May 17, 2008",0
"May 18, 2008",33
"May 19, 2008",63
"May 20, 2008",0
"May 21, 2008",0
"May 22, 2008",21
"May 23, 2008",0
"May 24, 2008",35
"May 25, 2008",37
"May 26, 2008",32
"May 27, 2008",0
"May 28, 2008",0
"May 29, 2008",0
"May 30, 2008",23
"May 31, 2008",0
"Jun 1, 2008",33
"Jun 2, 2008",42
"Jun 3, 2008",0
"Jun 4, 2008",31
"Jun 5, 2008",0
"Jun 6, 2008",0
"Jun 7, 2008",0
"Jun 8, 2008",33
"Jun 9, 2008",44
"Jun 10, 2008",43
"Jun 11, 2008",22
"Jun 12, 2008",23
"Jun 13, 2008",24
"Jun 14, 2008",0
"Jun 15, 2008",0
"Jun 16, 2008",0
"Jun 17, 2008",0
"Jun 18, 2008",0
"Jun 19, 2008",23
"Jun 20, 2008",24
"Jun 21, 2008",70
"Jun 22, 2008",0
"Jun 23, 2008",0
"Jun 24, 2008",22
"Jun 25, 2008",0
"Jun 26, 2008",0
"Jun 27, 2008",24
"Jun 28, 2008",0
"Jun 29, 2008",0
"Jun 30, 2008",0
"Jul 1, 2008",0
"Jul 2, 2008",0
"Jul 3, 2008",25
"Jul 4, 2008",0
"Jul 5, 2008",39
