date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2010-11-21,0765325942,0385528043,0399156879,030726999X,141659518X,0061836923,0385344317,0525951652,0670022128,0316038393,044654759X,0399155341,045146365X,1439156352,0312600844,0316069485,0316036234,0316098337,0670022241,141431163X
2010-11-28,0446195529,1439192561,0385528043,0765325942,030726999X,1400065933,0316038393,141659518X,0399156879,0525951652,0670022128,0385344317,044654759X,0399155341,0061836923,1439152780,0312600844,0312591071,045146365X,0316069485
2010-12-05,031603617X,0385528043,0446195529,039915714X,1439192561,030726999X,0765325942,0316038393,1400065933,0525951652,0399155341,141659518X,044654759X,0670022128,0385344317,0399156879,0061836923,0312591071,0312600844,1439152780
2010-12-12,031603617X,0385528043,1439192561,0446195529,030726999X,039915714X,0765325942,0345505492,0525951652,1439192952,044654759X,0399155341,0316038393,141659518X,0446573647,1400065933,0670022128,0312600844,0385344317,0399156879
2010-12-19,0399157212,0385528043,031603617X,1439192561,030726999X,0446195529,0525951652,039915714X,0316038393,044654759X,0765325942,0399155341,0446573647,0312600844,141659518X,0345505492,0670022128,0316020729,1400065933,034550920X
2010-12-26,0399157239,0385528043,031603617X,0399157212,030726999X,0374158460,1439192561,0446195529,0525951652,0399155341,044654759X,0316038393,0446573647,039915714X,0765325942,141659518X,0670022128,0316020729,1400065933,0316098337
2011-01-02,0399157239,0385528043,030726999X,031603617X,0374158460,1439192561,0399157212,0525951652,0316038393,0399155341,044654759X,0446195529,0446573647,039915714X,0316098337,0765325942,141659518X,0670022128,1400065933,0312591071
2011-01-09,0399157239,0385528043,031603617X,030726999X,1439192561,0374158460,0399157212,0399155341,0316038393,0525951652,044654759X,0446195529,0446573647,039915714X,0316098337,0765325942,141659518X,0670022128,1400065933,0312591071
2011-01-16,0553807722,0399157239,030726999X,0399156836,0385528043,031603617X,0399157212,052595192X,0399157026,0374158460,0399155341,1439192561,0446195529,1439138656,0525951652,0765325942,0316098337,0316038393,044654759X,039915714X
2011-01-23,030726999X,0553807722,0399157239,0385528043,0399155341,0399156836,0312600844,031603617X,1402785925,052595192X,0399157212,0525951768,0399156844,0316098337,0446195529,0765323966,1439192561,1439138656,0525951652,0765325942
2011-01-30,0446577898,0399157077,030726999X,0399157239,0553807722,0399155341,0385528043,1402785925,031603617X,0312600844,0316098337,0399156836,052595192X,0525951768,0446195529,0399157212,1439164630,0670022179,0316038393,0399156844
2011-02-06,0385341679,0399157115,030726999X,0446577898,0399157077,0061351520,0399157239,0399155341,0385528043,0553807722,0316098337,031603617X,0312600844,0399156836,1402785925,0525951768,052595192X,0446195529,1439164630,0765325942
2011-02-13,0316037915,030726999X,0446577898,0399157115,0399155341,0385341679,0399157239,0399157077,0385528043,0316098337,0553807722,0061351520,0307393879,0312600844,1402785925,0061876895,031603617X,0399157220,0525951652,1439164630
2011-02-20,0316037915,030726999X,0399155341,0446577898,0399157239,1416563814,0399157115,0385341679,0385528043,0316098337,0399157077,0756406609,0553807722,0307393879,0399157220,0312559119,0061351520,0525951652,1439164630,0765325942
2011-02-27,0316037915,0670022411,030726999X,0399155341,0399157239,0399157085,0446577898,0385528043,0385342322,0316098337,0399157115,0307263991,0553807722,0399157077,0399157220,1416563814,0525951652,0307393879,0765325942,0061351520
2011-03-06,0316037915,0670022411,030726999X,0399155341,0399157239,0385528043,0446577898,0316098337,0399157085,031258752X,0307263991,0553807722,0399157115,0399157220,1416563814,0385341679,0399157077,0446575968,0765325942,044654759X
2011-03-13,0399157034,0061138061,044656432X,0670022411,0316037915,030726999X,0525952039,0399155341,0345521307,0399157050,0758234910,0399157239,0316098337,0385528043,031258752X,0307263991,0399157220,0446577898,0399157085,0553807722
2011-03-20,0756404738,1439102724,0441019730,0307273563,0399157034,0670022411,0316037915,030726999X,0061138061,0345521307,044656432X,0399155341,0316098337,0451463781,0399157239,0399157050,0525952039,0385528043,0312619766,0399157220
2011-03-27,0399157042,1439102724,0756404738,030726999X,0553807250,0670022411,0307273563,0345521307,0441019730,0525952020,0385343833,0316037915,0399157034,0399155341,0670022527,044656432X,0316098337,0062009621,0061138061,0399157050
2011-04-03,0316097365,1439102724,0399157042,030726999X,0756404738,0385343833,0345521307,0670022411,0307273563,0553807250,0316037915,0399155341,0441019730,0399157034,0316098337,0525952020,044656432X,0307717097,0061138061,0385528043
2011-04-10,0525952063,0316097365,030737839X,1439102724,0312364423,0061727679,0399157042,030726999X,0385343833,0399157352,0553807226,0345521226,0345511387,0345521307,0670022411,0756404738,0307273563,0399155341,0553807250,0802119794
2011-04-17,0517580519,0451233166,0345505697,0525952063,0316097365,0307593495,1439102724,030726999X,030737839X,0399157042,0312364423,0345521307,0385343833,0312667574,0670022411,0316074233,0756404738,0399155341,0758225652,0399157352
2011-04-24,0316069353,0517580519,1439180962,0385343140,1439191379,0451233166,0061348155,0316097365,0525952063,1401324134,1439102724,030726999X,0345505697,030737839X,0316074233,0345521307,1439170282,0399157042,0385343833,0345510585
2011-05-01,0399157441,0517580519,0316069353,1439180962,0385343140,030726999X,031238078X,0316074233,1439102724,0525952063,1401324134,0316097365,0345521307,0307593916,1439165351,0451233166,0553807080,0345505697,1439191379,030737839X
2011-05-08,0446573108,0517580519,0316069353,0399157441,1439180962,0399157379,0312651201,031238078X,159995334X,030726999X,0385343140,0316074233,1439102724,0345521307,0316097365,1401324134,0525952063,0345505697,0307593916,0451233166
2011-05-15,0446573108,0517580519,0399157360,0778329836,0316069353,0446573256,1439180962,0399157441,030726999X,031238078X,0385343140,0345521307,0312651201,1439102724,0441020372,0758227175,0399157379,0525952063,030737839X,0316097365
2011-05-22,0441020313,0316036269,0446573108,0399157263,0517580519,1439180962,0316069353,0399157441,0670021040,0778329836,030726999X,0399157360,0385343140,0451234383,031238078X,0345521307,1439102724,1439134324,1401324134,0385343833
2011-05-29,0441020313,0399157387,0316036269,0446573108,0517580519,0399157263,0670021040,0316069353,030726999X,0307595862,0312567251,0399157360,1439180962,0345521307,0399157441,0312583729,0778329836,0061989991,1439102724,0451234383
2011-06-05,0441020313,0316036269,0399157387,0345505514,0446573108,0345497945,0517580519,0670021040,0399157263,030726999X,0307595862,0316069353,0345521307,0312583729,1439180962,0778329836,0399157360,0399157441,0312567251,0345524497
2011-06-12,0441020313,0316036269,0345509102,0399157387,0345505514,0446573108,0517580519,030726999X,0307595862,0345497945,0399157263,0670021040,0316069353,0312583729,0345521307,1439180962,0312567251,0756404738,0778329836,1416543031
2011-06-19,140006712X,0441020313,0316036269,0399157387,0345505514,0446573108,030726999X,0517580519,0425242099,0061930237,0345509102,0670021040,0307595862,0345497945,0399157263,0316069353,0345521307,0393078116,0312583729,0756404738
2011-06-26,0425241130,0399157425,0062049801,0441020313,0312642695,140006712X,0316036269,0399157387,0345505514,030726999X,0446573108,0517580519,0385533853,0345521307,0345497945,0061930237,0670021040,0307595862,0316069353,0399157263
2011-07-03,0399157301,0446583146,0062049801,0061961272,1451620691,0399157425,0385521227,0425241130,0316036269,0441020313,0345505514,0399157387,030726999X,0312642695,140006712X,0446573108,0307595129,0062060554,0345521307,0385533853
2011-07-10,0345527682,0399157301,0061784788,0062049801,0446583146,031609966X,1451620691,0061961272,0345528204,0385521227,0399157425,030726999X,0441020313,0312642695,0307595129,0316036269,140006712X,0425241130,0345521307,0399157387
2011-07-17,0316036218,0345527682,0062049801,0399157301,0446583146,0061784788,031609966X,0061961272,0307595129,1451620691,030726999X,0385521227,0345521307,0441020313,0374173958,0312642695,0316036269,0399157425,140006712X,0345528204
2011-07-24,0316036218,0345527682,0345515501,0399157301,0062049801,0446583146,0307595129,030726999X,0061731153,031609966X,0385532725,0061784788,0345521307,0061961272,0441020313,1451620691,0385521227,0316036269,0312642695,0062060554
2011-07-31,0553801473,0316036218,1451617720,0345527682,031265121X,0062049801,0062060554,0399157301,0446583146,0312380348,0345515501,0307595129,030726999X,0345521307,0061784788,031609966X,0441020313,0061961272,0061731153,0374173958
2011-08-07,0553801473,0062072188,0385340303,0399157433,0316036218,0345527682,1451617720,0062049801,0446564443,0399157301,0446583146,0446527890,030726999X,0307595129,0345521307,0062060554,0345511255,031265121X,0312380348,0345515501
2011-08-14,045146379X,0553801473,141658661X,0062072188,0385340303,0316036218,0345527682,0062049801,0399157433,1451617720,030726999X,0446564443,0345521307,0399157301,0446583146,0670022691,0062060554,0307595129,0525952209,0399157476
2011-08-21,0446554987,0553801473,141658661X,0312546599,045146379X,0062072188,0385340303,0316036218,0062049801,0345527682,1451617720,030726999X,0399157433,0345521307,0312365748,0399155341,0670022691,0446583146,0307595129,0399157301
2011-08-28,0553801473,052595225X,141658661X,0399157557,0446554987,045146379X,0345509161,0670022314,0062072188,0312546599,0399155341,0316036218,0345527682,0062049801,030726999X,0385340303,0345521307,1451617720,0446583146,0399157301
2011-09-04,0765327724,0553801473,141658661X,0399155341,0446554987,045146379X,052595225X,0062072188,0399157557,030726999X,0316036218,0062049801,0670022691,0345521307,0670022314,0345509161,0345527682,0446583146,0385340303,1451617720
2011-09-11,1439102414,0553801473,0345484207,0765327724,0446554987,141658661X,030726999X,0399155341,045146379X,0345521307,0062072188,0062049801,0446583146,052595225X,0316036218,0399157557,0670022691,0670022314,034552554X,0385340303
2011-09-18,0316097543,0441019714,0553801473,0312655452,1439102414,0312358342,031253955X,030726999X,0399155341,0765327724,0345521307,0446554987,034552554X,0062049801,0345484207,141658661X,045146379X,1439153957,0446583146,0062072188
2011-09-25,0316097543,0399157816,0425241971,0553801473,034550691X,0316126691,0553807986,0312358342,1439102414,0345521307,030726999X,045146415X,0399155341,0441019714,0312655452,031253955X,0765327724,0062049801,0345484207,0446554987
2011-10-02,0399157786,0385534639,0316097543,0312651619,0399157840,0399157816,0553801473,0765321548,0316126691,0312567464,0345521307,0425241971,030726999X,031253955X,0062049801,1439102414,1599953544,0312358342,034550691X,0312655452
2011-10-09,1401324436,1455501476,0385534639,0061977969,0399157654,0399157786,0316097543,0553801473,0316126691,0399157816,0399157840,0312651619,0312567464,0345521307,030726999X,0062049801,034552554X,0312358342,0441019714,0765321548
2011-10-16,0385344325,0778312690,145164311X,0385534639,1455501476,0307700186,0399157654,0553801473,0399157786,1401324436,0316097543,0061977969,140006709X,0316126691,0399157816,0399157840,0345521307,0778312704,0373776144,0312651619
2011-10-23,0399157697,0385344325,1439172803,0786958421,0385534639,1455501476,0307700186,0778312690,0553801473,145164311X,145161747X,0399157859,0399157654,0399157786,0316126691,140006709X,0316097543,0345521307,1401324436,0307394999
2011-10-30,0446547654,0374203059,0062011847,0385344325,0399157697,0385534639,0553801473,1455501476,145161747X,0778312690,1439172803,1401324436,0345521307,0786958421,140006709X,0316126691,145164311X,0312547730,0316097543,0399157654
2011-11-06,0446547654,031609739X,0312651228,0374203059,0385344325,0385533020,0399157697,0307957128,1414319355,1416563709,0385534639,0553801473,145161747X,0385532377,0778312690,0385528078,0062011847,1455501476,140006709X,0345521307
2011-11-13,0385535139,0307593312,0446547654,1439187207,031609739X,0374203059,0061558265,0385344325,0385533020,0399157697,0307957128,0312651228,0553801473,0385534639,145161747X,1414319355,0778312690,1416563709,0385528078,0345521307
2011-11-20,0446573019,0385535139,0446547654,0385343175,1451628005,0307593312,031609739X,1439187207,0060548940,0374203059,0385344325,052595242X,0399157697,0307957128,0553801473,0385344015,0385534639,0385533020,0778312690,0345521307
2011-11-27,1451627289,0385535139,0446573019,0446547654,031609739X,0307593312,0765330423,0385343175,1439187207,0547577532,1451628005,0374203059,0060548940,0553801473,0385344325,0307957128,0385534639,0778312690,145161747X,0345521307
2011-12-04,0316198730,1451627289,0399157867,0385535139,0399157824,0446547654,0446573019,0345511344,031609739X,0307593312,1439187207,0060548940,0374203059,1451628005,0385343175,0307957128,0553801473,0547577532,1401324436,0385534639
2011-12-11,0345527712,1451627289,0316198730,0385535139,0399157867,0060873027,0446547654,0446573019,0399157824,031609739X,1439187207,0307593312,0307957128,0553801473,0374203059,1451628005,0060548940,0385343175,0385534639,0385344325
2011-12-18,0316069418,1451627289,0345527712,0385535139,0316198730,0446547654,0399157867,0385337515,0060873027,0446573019,0307593312,0553801473,0374203059,0399157824,1439187207,031609739X,0060548940,0307957128,0385534639,1451628005
2011-12-25,1451627289,0399158022,0385535139,0307959856,0316198730,0345527712,0316069418,0446547654,0399157867,0060873027,0446573019,0385337515,0307593312,0553801473,0316126691,0307957128,1439187207,0385534639,0374203059,0399157824
2012-01-01,1451627289,039915731X,0385535139,0316198730,0307959856,0446547654,0399158022,0345527712,0316069418,0399157867,0316126691,0307593312,0060873027,0553801473,0446573019,0374203059,030726999X,0385534639,0385337515,1439187207
2012-01-08,1451627289,0385535139,0316198730,039915731X,0307959856,0446547654,0399158022,0345527712,0399157867,030726999X,0316069418,0307593312,0060873027,0316126691,0553801473,0374203059,0446573019,0385534639,1439187207,031609739X
2012-01-15,0553807714,1451627289,0307959856,039915731X,0316198730,0385535139,0446547654,0399158022,030726999X,0345527712,052595239X,0316069418,0060873027,0399157808,0553801473,0399157662,0374203059,0307593312,0399157867,0307957128
2012-01-22,0316097403,0312651317,0307959856,1451627289,0553807714,039915731X,030726999X,0385535139,0446547654,0316198730,0399158022,0345527712,0316069418,0553801473,039915809X,052595256X,0765323974,0399157662,052595239X,0374203059
2012-01-29,0525952586,0316097403,0446564370,034551128X,0307959856,1451627289,030726999X,0399157875,1439136823,0385535139,039915731X,0312651317,0553807714,0446547654,0316198730,0553801473,0345527712,0307957128,0345521307,0399158022
2012-02-05,0316097403,0061969656,0525952586,0307959856,030726999X,1451627289,006211946X,0765332000,0312614578,0385535139,039915731X,0446564370,034551128X,0446547654,0312651317,0553807714,0553801473,0345521307,0345527712,0316198730
2012-02-12,0399158278,0316097403,0307959856,030726999X,1451627289,0525952586,006211946X,0385535139,034553087X,039915731X,0061969656,0553801473,0061876909,0345521307,0446547654,0312614578,034551128X,0307957128,0446564370,0312651317
2012-02-19,0312577206,0316097403,0399158278,0385344228,0307959856,1451627289,030726999X,0525952586,006211946X,0385535139,0553801473,0307957934,0345521307,0446547654,0812992792,0061969656,039915731X,034551128X,0307957128,0345527712
2012-02-26,1416595201,0525952764,0385344228,0316097403,1451627289,0307959856,0312577206,0399158278,030726999X,1451628587,006211946X,0061990612,0553801473,0385535139,0307957934,0345521307,0446547654,0812992792,039915731X,0345527712
2012-03-04,0316206822,1416595201,0307595110,0385342063,0385344228,1451627289,0307959856,0316097403,0312577206,0525952764,030726999X,0312593309,0553801473,0399158278,0446564508,006211946X,0312587538,1451628587,0312559135,0446547654
2012-03-11,0399158308,0061957895,1416595201,0316206822,0307595110,0385344228,0385342063,0399158294,0525952640,1451627289,0307959856,0312577206,0553801473,0316097403,0312593309,0525952764,0345521307,0446564508,0399158278,006211946X
2012-03-18,1439102740,0345505719,1416595201,0399158308,0316206822,0307595110,0758234937,0061957895,0385344228,1451627289,0385342063,0307959856,0553801473,0312577206,1451608128,0345521307,0062049801,0399158294,0312593309,0446564508
2012-03-25,0399158618,1439102740,145163806X,0441020038,1416595201,0316206822,0399158316,0399158308,0385344228,0345505719,0307595110,1451627289,0553801473,0307956350,0061957895,0385342063,0307959856,0345521307,0345522869,0425245535
2012-04-01,1439102740,0345509226,0399158618,1416595201,0316206822,0385344228,0345505719,0553801473,0307956350,0307595110,0441020038,0399158308,0446583855,1451627289,145163806X,0312591829,0385342063,0312622899,0307959856,006146841X
2012-04-08,0525952276,1439102740,039915826X,1416595201,0399158618,0316206822,0061859303,0385344228,0345509226,0307595110,0553801473,0345521277,1451617054,0345505719,1451627289,0446583855,0307956350,0345521307,0399158308,0385342063
2012-04-15,0451235843,031609756X,0385343191,0525952276,0062049577,1439102740,1416595201,0399158618,0316206822,0385344228,0553801473,039915826X,1451627289,0061859303,0307956350,0345509226,0307595110,0345521307,0312631685,0446583855
2012-04-22,1451668864,031609756X,0061779741,0307378403,0061257095,0385343191,0525952276,0307957276,0451235843,0802120237,1439170312,1439102740,0553801473,0345530446,0345510623,1416595201,0062049577,0385344228,0399158618,0062069888
2012-04-29,0385536070,031609756X,1451668864,0312380828,0061257095,0061779741,0385343191,0525952276,0307378403,0553801473,0307957276,0316185906,0451235843,1439102740,1416595201,0061804193,0385344228,0345521307,0802120237,1451627289
2012-05-06,0446572993,0399159126,0385536070,0399158863,031609756X,1451668864,0312651236,0312380828,0061779741,0061257095,0307378403,0385343191,0525952276,0553801473,0316185906,0307957276,0399159029,0345521307,0385344228,1439102740
2012-05-13,1451658907,0446572993,0385536070,0399159126,0399159088,031609756X,1451668864,0399158863,0061257095,0061779741,0553801473,0307378403,0312380828,0345535227,0385343191,0312651236,0307957276,1451627289,0385344228,0345521307
2012-05-20,1937007448,1451658907,0446572993,0385536070,0399159126,0399158030,031609756X,1451668864,0399158863,0061257095,0553801473,0061779741,0446572470,0446573310,145166737X,0307378403,0399159088,0312380828,0316185906,0345521307
2012-05-27,0316097497,1937007448,0805090037,1451628188,1451664125,0446572993,0385536070,1451658907,0307594165,0399159126,1250000971,0399158030,1451668864,0765330539,0061257095,0446574627,031609756X,0553801473,0385343191,0399158863
2012-06-03,0399157689,0316097497,1937007448,0345526511,0385536070,0446572993,1451664125,0805090037,1451658907,0307594165,0399159126,1451628188,0553801473,1250000971,0446574627,0399158030,0670023515,0765330539,0061257095,031609756X
2012-06-10,0399157689,0316097497,1937007448,0385536070,0446572993,0805090037,1451664125,0061692042,0345526511,1451658907,0553801473,0307594165,1250000971,0061629863,1451628188,0446574627,0399158030,0399159126,0061257095,0316098124
2012-06-17,0399160132,0316097497,0399157689,0385536070,1937007448,0805090037,0345527356,0446572993,0553801473,1451664125,1451658907,0061692042,1439156417,0307594165,1451628188,0425247562,1250000971,0399158030,0345526511,0061257095
2012-06-24,0425247546,030758836X,0385536070,0399160132,0312642717,0316097497,0399157689,0446572993,0553801473,1937007448,0805090037,0446564478,0345527356,1451658907,0765316994,0061692042,1451664125,1439156417,0345526511,0307594165
2012-07-01,0385536070,1400069483,030758836X,0385531389,0061961299,0061692042,0399160132,0345527356,0446572993,0316097497,0399157689,0553801473,0425247546,0805090037,1439156379,1451658907,0446564478,1937007448,0312642717,0307599469
2012-07-08,0345527771,030758836X,0385536070,1400069483,0061692042,0553801473,0446572993,0399160132,0385531389,0061961299,0399157689,0316097497,0062067753,0345527356,0805090037,193636574X,0399158839,1451658907,1937007448,0446564478
2012-07-15,030758836X,0345527771,0061784796,031609983X,1400069483,0812992970,0385536070,0553801473,0061692042,0385531389,0061961299,0446572993,0316097497,0805090037,0061928127,0307599469,0399157689,0345527356,1937007448,0399160132
2012-07-22,030758836X,1451617755,0345527771,0345528506,0061784796,1400069483,0553801473,031609983X,0385536070,0812992970,0061928127,0061692042,0061961299,1451672721,0385531389,0446572993,0805090037,0307599469,0316097497,1937007448
2012-07-29,0670023485,0316097462,030758836X,0399157328,1451617755,0345527771,0062106066,0553801473,0062206281,0525952632,0345528506,1400069483,0385536070,031609983X,0061784796,0061928127,0812992970,006165597X,0061961299,0316097497
2012-08-05,0062073125,030758836X,0316097462,0670023485,1451648138,0399157328,0385534795,0553801473,1451617755,0312611617,0345527771,0061928127,0385536070,0765329042,1400069483,0345528506,0812992970,0061784796,0525952632,0062206281
2012-08-12,030758836X,0312554192,0385343213,1439192987,0062073125,0670023655,0316097462,0670023485,1451648138,0553801473,0061731161,0399157328,0385534795,1451617755,0525952837,193636574X,0385536070,0061928127,0345527771,0812992970
2012-08-19,030758836X,0553807749,0312554192,0385343213,1439192987,0062073125,1451681739,0316097462,0670023485,0553801473,0670023655,1451648138,0425258742,0399157328,0385534795,0061731161,0812993292,1451617755,0061928127,0345527771
2012-08-26,030758836X,0525952861,0312554192,0786962232,0553807749,0399157514,1451681739,0312546610,1439192987,0062073125,0385343213,0553801473,0316097462,0670023485,0758258577,0670023655,1451648138,0345530594,0307959945,0345535405
2012-09-02,030758836X,0345528921,0312554192,145162607X,1451681739,0553801473,0553807749,1439192987,0062073125,0385343213,0670023485,0525952861,0307959945,0399157514,0316097462,0786962232,0670023655,0316204277,1451648138,0758258577
2012-09-09,030758836X,0345528921,0345523474,1451681739,0553801473,0312554192,0553807749,1439192987,0316204277,0062073125,145162607X,1451645678,0670023485,0307959945,0385343213,0316097462,0525952365,0670023655,0786962232,0525952861
2012-09-16,030758836X,0312655460,0345515633,1439102430,1451681739,0553801473,0345528921,0312554192,0385343213,034551064X,0553807749,1439192987,1416550763,145162607X,0670023485,0316204277,0307959945,0399157514,0345523474,0062073125
2012-09-23,1401322786,0316097446,030758836X,0399159266,0553801473,1451681739,0345515633,1594203970,0553807994,0312655460,0345528921,1439102430,0451464761,0312554192,0399158499,0061990019,0553807749,1770411216,1439192987,0385343213
2012-09-30,0385344333,030758836X,1401322786,0399158812,0061493341,1594487367,0316097446,1401324444,0399159266,0399159495,031607991X,0553801473,1451681739,1594203970,0345515633,1451665164,0399158499,0345528921,0312655460,1439102430
2012-10-07,0525952926,0385344333,030758836X,1401322786,1455501557,0399159843,0061493341,1594487367,0316097446,0765321556,0399158812,0399159266,0553801473,0399159495,1451681739,1401324444,076533271X,0312616252,1594203970,031607991X
2012-10-14,0316228532,0525952926,030758836X,0385344333,1401322786,1594487367,1455501557,0316097446,0061493341,045123801X,143917282X,0399158812,0399159843,0553801473,0399159266,1451681739,1401323146,0373777027,0399159495,1401324444
2012-10-21,0316228532,0399157700,0525952926,030758836X,1401322786,0385344333,0425255808,0060004878,0307960471,1594487367,0312546343,0061493341,1455501557,0316097446,0547819234,0062065246,0553801473,0399159843,0399158812,0756407451
2012-10-28,0316228532,0316199869,030758836X,0525952926,0399157700,1401322786,0385344333,1594487367,0060004878,1455501557,0316097446,0307960471,0061974323,0061493341,0062065246,0553801473,0425255808,1451681739,0547819234,1594204772
2012-11-04,0446580848,0345504984,0316228532,0399157565,0316199869,030758836X,0525952926,1439152802,1401322786,0399157700,0312547749,0385344333,0312651244,0765332175,1594487367,0060004878,0553801473,0062065246,1594204772,0307960471
2012-11-11,0385535147,0446580848,0316228532,0316036315,1451647018,0399157565,030758836X,0316199869,0345528875,0525952926,0345504984,1401322786,0316219363,0399157700,1439152802,0307907333,0385344333,0060004878,0062065246,1594487367
2012-11-18,0385535147,0385343205,0316228532,0446580848,030758836X,145162803X,0399157565,0525952926,0385344406,0316199869,0316036315,0345504984,0345528875,0525953604,1401322786,1439152802,1451647018,0553801473,0385344333,0399157700
2012-11-25,0385535147,0399162925,0062124269,030758836X,0316228532,0446580848,0385343205,0399157565,0525952926,0316199869,145162803X,0316036315,0345528875,1401322786,1439152802,1451638450,0345504984,1451647018,0553801473,0385344333
2012-12-02,141659521X,0316210684,0385535147,0385536828,0062124269,030758836X,0399162925,0316228532,0446580848,145551604X,0525952926,0385343205,0399157565,0062065246,0307596885,145162803X,1401322786,0316219363,0316199869,0316036315
2012-12-09,0345527747,0446573051,1476716692,141659521X,0385535147,0316210684,0316228532,030758836X,0062124269,145551604X,0399162925,0062065246,0525952926,1401322786,0446580848,0385536828,0385343205,0399157565,0307596885,147670631X
2012-12-16,0451464400,0316069434,0345527747,0446573051,0385535147,1476716692,0316210684,141659521X,030758836X,0316228532,0062124269,145551604X,0525952926,0062065246,1401322786,0399162925,0385536828,0446580848,0307596885,0553801473
2012-12-23,0399160450,030758836X,0385535147,0345527747,0446573051,0316210684,0316069434,1476716692,0525952926,141659521X,0316228532,0451464400,0062124269,145551604X,0062065246,1401322786,0385536828,0399162925,0307596885,0385350287
2012-12-30,0385535147,030758836X,0399160450,0345527747,0446573051,0316210684,0316228532,0446554995,0316069434,0385350287,141659521X,1476716692,0062124269,1401322786,0062065246,145551604X,0525952926,0805090037,0385536828,0451464400
2013-01-06,0385535147,030758836X,0399160450,0316210684,0316228532,0345527747,0446573051,145551604X,1401322786,0385350287,0062124269,141659521X,0316069434,1476716692,0062065246,0525952926,0805090037,0446554995,0385536828,0553801473
2013-01-13,030758836X,0385535147,0316210684,0316228532,0399160450,145551604X,0446573051,0345527747,0385350287,0316069434,141659521X,1401322786,0062124269,0525952926,0062065246,0446554995,1476716692,0451464400,0553801473,0805090037
2013-01-20,030758836X,0399160663,0385535147,0446573051,0399160450,0385350287,145551604X,0345506936,0345527747,0316228532,0316069434,0316210684,0062065246,0446554995,141659521X,0525952926,0062124269,1401322786,0553801473,0451464400
2013-01-27,0765325950,030758836X,0812993802,0399163832,039915986X,0312651325,0385350287,006199104X,0385535147,0399158952,0061969672,0446573051,145551604X,0399160450,0399160663,0062065246,0670026603,0399158111,0525952926,0345527747
2013-02-03,0765325950,030758836X,0446553972,0812993802,145164020X,0525953612,0385535147,0385350287,0316224588,0399163832,0446573051,145551604X,039915986X,0062065246,0312651325,0399160450,006199104X,0399160663,0345528670,0061969672
2013-02-10,0316211176,0765325950,0399161481,030758836X,0061957917,0812993802,0446553972,145164020X,0385535147,0385350287,0525953612,0446573051,0062065246,039915986X,145551604X,0399160450,0553801473,0525952926,0316224588,0399163832
2013-02-17,0345530888,030758836X,0765325950,0316211176,0812993802,0399161481,1439165319,0385344031,0446553972,0385535147,0061957917,0399158685,145164020X,0385350287,0525953612,0062015680,0062065246,0446573051,0553801473,145551604X
2013-02-24,030758836X,0812993802,0765325950,0525953078,0316211176,0345530888,0399161481,1439165319,0385350287,0446553972,0385535147,1451628684,0399158685,145164020X,0345528670,0061957917,0553801473,0062065246,0525953612,0062248391
2013-03-03,0307273571,030758836X,0812993802,0345505735,0765325950,0316211176,0399161481,0525953078,0770437850,039915972X,0446553972,0345530888,0312567472,0385350287,0307957233,0385535147,0399158685,1439165319,0345503821,0553801473
2013-03-10,0316097519,0307273571,030758836X,0765325950,0345505735,0812993802,0770437850,0316211176,0061990639,0525953078,0345530888,0307957233,0399161481,0385535147,1439165319,0312567472,0385350287,0553801473,0446553972,0307959961
2013-03-17,0399158820,1439102767,0316097519,030758836X,0307273571,0758280343,0765325950,0770437850,0345505735,0812993802,1439165319,0525953078,0553801473,0312550650,0307957233,0316211176,0399161481,0345532600,0385535147,0345530888
2013-03-24,0441020011,0399161775,1439102767,0316097519,0307273571,030758836X,1414319703,1451647034,0399158820,0786963646,1451638698,0770437850,0765325950,039915812X,0812993802,0553801473,0345505735,0425252884,1439165319,0525953078
2013-03-31,1439102767,030758836X,0316097519,0307273571,0399160752,0399161775,0345523504,0399158820,0441020011,1414319703,0770437850,0765325950,0553801473,1451647034,0812993802,0307959929,039915812X,0786963646,1439165319,1455525588
2013-04-07,0525953485,1439102767,030758836X,0316097519,0307273571,0399161775,0399160752,0765323982,0770437850,0553801473,1414319703,0399158820,0062231707,0441020011,0345523504,0765325950,1451647034,0812993802,0312591837,039915812X
2013-04-14,0451239350,0525953485,1400067685,0062049607,030758836X,1439102767,0802121012,0316097519,0307273571,1250028655,0553801473,0399161775,0770437850,0399160752,0765325950,1414319703,0441020011,1455504769,1451645821,1451647034
2013-04-21,0345528816,0385349831,0316176486,1400067685,0525953485,030758836X,0451239350,1439102767,0307273571,1250028655,0316097519,0553801473,0062049607,1400043131,0770437850,006222543X,0062220756,0802121012,0061655988,0399160752
2013-04-28,1451668945,1250010071,0316176486,0399159878,1400067685,0385349831,030758836X,0525953485,0345528816,1439102767,1594488398,0812993144,0345536665,0553801473,0307273571,0316097519,0670026107,1250028655,006222543X,0451239350
2013-05-05,0399159894,1451668945,0316176486,030758836X,1250019982,1400067685,1250010071,0399159878,0525953485,0345528816,1594488398,0553801473,0399160795,1439102767,0385349831,1250028655,0307273571,0316097519,0451239350,0765325950
2013-05-12,1455521213,0399159894,0312577214,0385535309,0316176486,0812993845,1451668945,030758836X,1400067685,0399159096,1250010071,1594488398,0525953485,0553801473,0062105620,0399159878,0345528816,1250028655,1439102767,1250019982
