0399156488,[9, 16, 19]
0062092812,[18]
0547318359,[16]
0385539436,[1, 1, 3, 1, 3, 3, 1, 1, 1, 1, 3, 4, 7, 7, 10, 9, 11, 10, 13, 14]
0312362153,[1, 3, 6, 11, 17]
1400066034,[10, 18]
052595161X,[9, 15]
0312358342,[6, 8, 18, 18]
0062190377,[3, 5, 7, 12, 20]
0060873027,[6, 9, 10, 13, 13, 13]
0399163840,[1, 5, 8, 8, 7, 10, 18]
0312583214,[5, 15, 17]
0312567464,[10, 13]
0385340990,[5, 3, 4, 3, 3, 5, 3, 5, 9, 12, 15, 16, 15, 13, 16, 17, 13, 18, 18, 16, 15, 19, 17, 10, 8, 8, 9, 8, 8, 6, 10, 10, 11, 7, 9, 13, 13, 9, 14, 15]
1439101078,[18]
0385501129,[19, 18, 15, 17]
0312547749,[11]
0312591829,[16]
1250010071,[2, 7, 11, 20]
0525950575,[16]
0345471016,[19]
0425247546,[1, 13]
0446539864,[2, 2, 2, 4, 7, 11, 12]
1594204233,[6, 14]
1476710767,[5, 10, 18, 15]
0061374229,[14, 9, 6, 5, 4, 2, 2, 4, 6, 7, 8, 6, 9, 9, 1, 1, 2, 2, 3, 5, 6, 9, 11, 10, 7, 4, 4, 4, 4, 6, 5, 5, 3, 3, 6, 7, 8, 13, 16, 20]
1416571663,[20]
0399159029,[17]
0399155945,[4, 10, 16, 20]
0062325345,[3, 7, 9, 9, 10, 12, 10]
0765327724,[1, 4, 10, 17]
0804178747,[1, 1, 2, 2, 4, 6, 8, 12, 15, 15]
0451228574,[2, 9, 14, 16, 17]
1451694148,[14, 11, 11, 11, 12, 18, 15, 16]
147674923X,[12]
0399171231,[14]
1439138311,[17, 20]
1400043530,[13]
0345531035,[14, 15, 20]
0399160760,[4, 9, 9, 17]
0345509188,[7, 14]
039915809X,[15]
1594747156,[12, 16, 18, 18, 20]
0316201642,[8, 10, 11, 9, 7, 11, 12, 14, 15, 20, 16]
1439170312,[11]
0525953507,[2, 3, 3, 5, 8, 11, 17, 19]
1594631573,[18, 19, 15, 14, 10, 10, 14, 17, 19]
0312611617,[10]
0316407038,[3, 4, 5, 9, 15, 19]
034552554X,[19, 13, 17]
0441017835,[2, 6, 12, 15, 19]
